"country","year","continent","coal_consumption"
"Estonia",1987,"Europe",4.2332510663505
"Estonia",1988,"Europe",4.18607257614863
"Estonia",1989,"Europe",4.22069817275889
"Estonia",1990,"Europe",4.17142905252819
"Estonia",1991,"Europe",4.06008087601811
"Estonia",1992,"Europe",3.92525507419686
"Estonia",1993,"Europe",3.61703430446059
"Estonia",1994,"Europe",3.62734973532078
"Estonia",1995,"Europe",3.60152256289568
"Estonia",1996,"Europe",3.64037175004889
"Estonia",1997,"Europe",3.63085301659159
"Estonia",1998,"Europe",3.53286871210978
"Estonia",1999,"Europe",3.43884634744691
"Estonia",2000,"Europe",3.49371578930668
"Estonia",2001,"Europe",3.47985451448543
"Estonia",2002,"Europe",3.4546749554403
"Estonia",2003,"Europe",3.5998569652848
"Estonia",2004,"Europe",3.62503402606518
"Estonia",2005,"Europe",3.58282425277343
"Estonia",2006,"Europe",3.52906275266005
"Estonia",2007,"Europe",3.71581345535402
"Estonia",2008,"Europe",3.66660828246771
"Estonia",2009,"Europe",3.56987066753173
"Estonia",2010,"Europe",3.81703077507254
"Estonia",2011,"Europe",3.88156379794344
"Estonia",2012,"Europe",3.81504944296963
"Estonia",2013,"Europe",3.88627433540537
"Estonia",2014,"Europe",3.89505994274968
"Estonia",2015,"Europe",3.79465738264289
"Estonia",2016,"Europe",3.80490539142121
"Estonia",2017,"Europe",3.90257854660015
"Estonia",2018,"Europe",4.01454349201855
"Estonia",2019,"Europe",3.66770688888114
"Greece",1965,"Europe",3.19924438291897
"Greece",1966,"Europe",3.19736614138032
"Greece",1967,"Europe",3.15213755271813
"Greece",1968,"Europe",3.27374272630904
"Greece",1969,"Europe",3.2410677523747
"Greece",1970,"Europe",3.38136875402797
"Greece",1971,"Europe",3.76914521383259
"Greece",1972,"Europe",3.8350771641765
"Greece",1973,"Europe",3.99728284937897
"Greece",1974,"Europe",4.04910309397641
"Greece",1975,"Europe",4.31872734537126
"Greece",1976,"Europe",4.48565439998653
"Greece",1977,"Europe",4.54728680353954
"Greece",1978,"Europe",4.42987588012763
"Greece",1979,"Europe",3.83029220706426
"Greece",1980,"Europe",3.83029220706426
"Greece",1981,"Europe",3.8201489154997
"Greece",1982,"Europe",3.83533632665122
"Greece",1983,"Europe",4.03932503580133
"Greece",1984,"Europe",4.10490526781481
"Greece",1985,"Europe",4.25295670348457
"Greece",1986,"Europe",4.20624365471951
"Greece",1987,"Europe",4.33866234876772
"Greece",1988,"Europe",4.45410308038873
"Greece",1989,"Europe",4.52649487633295
"Greece",1990,"Europe",4.54049298856874
"Greece",1991,"Europe",4.5018187618647
"Greece",1992,"Europe",4.54433679238034
"Greece",1993,"Europe",4.54390098147286
"Greece",1994,"Europe",4.54604631248535
"Greece",1995,"Europe",4.54267757055744
"Greece",1996,"Europe",4.51511417881224
"Greece",1997,"Europe",4.58925419592269
"Greece",1998,"Europe",4.63435027575042
"Greece",1999,"Europe",4.59551371195478
"Greece",2000,"Europe",4.65356027013618
"Greece",2001,"Europe",4.68662113239707
"Greece",2002,"Europe",4.64799976396345
"Greece",2003,"Europe",4.65336969956733
"Greece",2004,"Europe",4.67812320572668
"Greece",2005,"Europe",4.66445744334296
"Greece",2006,"Europe",4.58207554595922
"Greece",2007,"Europe",4.63498138355972
"Greece",2008,"Europe",4.57449446021963
"Greece",2009,"Europe",4.58515113527405
"Greece",2010,"Europe",4.51651382038263
"Greece",2011,"Europe",4.52026567889765
"Greece",2012,"Europe",4.55038659707667
"Greece",2013,"Europe",4.39778924935288
"Greece",2014,"Europe",4.35809248437825
"Greece",2015,"Europe",4.181301771078
"Greece",2016,"Europe",3.92596535755085
"Greece",2017,"Europe",4.02159464185744
"Greece",2018,"Europe",3.97379520382075
"Greece",2019,"Europe",3.65133333803997
"Belgium",1965,"Europe",5.40693407505113
"Belgium",1966,"Europe",5.31508106725522
"Belgium",1967,"Europe",5.2963504334027
"Belgium",1968,"Europe",5.32823532758531
"Belgium",1969,"Europe",5.30181623835092
"Belgium",1970,"Europe",5.2425139166826
"Belgium",1971,"Europe",5.05386718248826
"Belgium",1972,"Europe",5.0079249577842
"Belgium",1973,"Europe",4.83260850158517
"Belgium",1974,"Europe",4.89991227775009
"Belgium",1975,"Europe",4.60805601796655
"Belgium",1976,"Europe",4.64932103372338
"Belgium",1977,"Europe",4.66348626281093
"Belgium",1978,"Europe",4.68724774502355
"Belgium",1979,"Europe",4.79533589680509
"Belgium",1980,"Europe",4.80340610159612
"Belgium",1981,"Europe",4.83868378204347
"Belgium",1982,"Europe",4.84025021327467
"Belgium",1983,"Europe",4.68166815696082
"Belgium",1984,"Europe",4.82982459538121
"Belgium",1985,"Europe",4.82700888635446
"Belgium",1986,"Europe",4.66833276094573
"Belgium",1987,"Europe",4.66346739559837
"Belgium",1988,"Europe",4.67394036601447
"Belgium",1989,"Europe",4.7233531416658
"Belgium",1990,"Europe",4.81739029312791
"Belgium",1991,"Europe",4.77297860145684
"Belgium",1992,"Europe",4.66202299758087
"Belgium",1993,"Europe",4.6078565744134
"Belgium",1994,"Europe",4.68005499917981
"Belgium",1995,"Europe",4.63413657978069
"Belgium",1996,"Europe",4.59023927259967
"Belgium",1997,"Europe",4.52148418289975
"Belgium",1998,"Europe",4.51619688568492
"Belgium",1999,"Europe",4.38404958712511
"Belgium",2000,"Europe",4.48519224328464
"Belgium",2001,"Europe",4.43657400381261
"Belgium",2002,"Europe",4.28256535094704
"Belgium",2003,"Europe",4.2493377441876
"Belgium",2004,"Europe",4.17690716920392
"Belgium",2005,"Europe",4.09227575705299
"Belgium",2006,"Europe",4.0790109340569
"Belgium",2007,"Europe",3.98892848946545
"Belgium",2008,"Europe",3.97642401711173
"Belgium",2009,"Europe",3.53674756848304
"Belgium",2010,"Europe",3.7753094121123
"Belgium",2011,"Europe",3.71501005669119
"Belgium",2012,"Europe",3.65514168212908
"Belgium",2013,"Europe",3.71262039449573
"Belgium",2014,"Europe",3.66566200293775
"Belgium",2015,"Europe",3.67097003357037
"Belgium",2016,"Europe",3.61754455650931
"Belgium",2017,"Europe",3.59673675254971
"Belgium",2018,"Europe",3.58834062873532
"Belgium",2019,"Europe",3.5676153666209
"Austria",1965,"Europe",4.0796538468121
"Austria",1966,"Europe",4.03385118179314
"Austria",1967,"Europe",3.97895241611009
"Austria",1968,"Europe",3.96620811448623
"Austria",1969,"Europe",3.9502047174682
"Austria",1970,"Europe",4.02292016554373
"Austria",1971,"Europe",3.93659853799419
"Austria",1972,"Europe",3.83867781920233
"Austria",1973,"Europe",3.83254680392635
"Austria",1974,"Europe",3.8863564186789
"Austria",1975,"Europe",3.74599203357017
"Austria",1976,"Europe",3.80821683670256
"Austria",1977,"Europe",3.63257361790284
"Austria",1978,"Europe",3.64836991077573
"Austria",1979,"Europe",3.73040520094243
"Austria",1980,"Europe",3.75758895212108
"Austria",1981,"Europe",3.78100274298974
"Austria",1982,"Europe",3.73088474825897
"Austria",1983,"Europe",3.79921258579828
"Austria",1984,"Europe",3.92978433500679
"Austria",1985,"Europe",3.92838835951441
"Austria",1986,"Europe",3.81359396703677
"Austria",1987,"Europe",3.80552851372912
"Austria",1988,"Europe",3.76222284833815
"Austria",1989,"Europe",3.76671973823227
"Austria",1990,"Europe",3.86390361623887
"Austria",1991,"Europe",3.91166294061259
"Austria",1992,"Europe",3.66078857394741
"Austria",1993,"Europe",3.55446195472704
"Austria",1994,"Europe",3.56851809744275
"Austria",1995,"Europe",3.69756661126139
"Austria",1996,"Europe",3.70179567938048
"Austria",1997,"Europe",3.76071162430805
"Austria",1998,"Europe",3.63336674418368
"Austria",1999,"Europe",3.62647199398532
"Austria",2000,"Europe",3.74924521890037
"Austria",2001,"Europe",3.7817092876739
"Austria",2002,"Europe",3.79750961863939
"Austria",2003,"Europe",3.86195001879371
"Austria",2004,"Europe",3.84130006680916
"Austria",2005,"Europe",3.83833340728227
"Austria",2006,"Europe",3.83747185816376
"Austria",2007,"Europe",3.80376941998789
"Austria",2008,"Europe",3.79157141233748
"Austria",2009,"Europe",3.50858583965422
"Austria",2010,"Europe",3.67048633299704
"Austria",2011,"Europe",3.69709560888528
"Austria",2012,"Europe",3.62340716381627
"Austria",2013,"Europe",3.64037175004889
"Austria",2014,"Europe",3.55265873420264
"Austria",2015,"Europe",3.63029649668164
"Austria",2016,"Europe",3.5550623063796
"Austria",2017,"Europe",3.59077036100362
"Austria",2018,"Europe",3.50339289397683
"Austria",2019,"Europe",3.55437616077546
"Slovakia",1965,"Europe",4.25193218612757
"Slovakia",1966,"Europe",4.2644248325937
"Slovakia",1967,"Europe",4.22804469060994
"Slovakia",1968,"Europe",4.27844231841731
"Slovakia",1969,"Europe",4.32896862619924
"Slovakia",1970,"Europe",4.33706849391525
"Slovakia",1971,"Europe",4.38494736518486
"Slovakia",1972,"Europe",4.40261326828227
"Slovakia",1973,"Europe",4.37459911884508
"Slovakia",1974,"Europe",4.37123107171268
"Slovakia",1975,"Europe",4.36695106720514
"Slovakia",1976,"Europe",4.35806687847865
"Slovakia",1977,"Europe",4.38479779146967
"Slovakia",1978,"Europe",4.43222057499313
"Slovakia",1979,"Europe",4.41563064208766
"Slovakia",1980,"Europe",4.54506980173513
"Slovakia",1981,"Europe",4.51790059384562
"Slovakia",1982,"Europe",4.53563788332001
"Slovakia",1983,"Europe",4.53700911131937
"Slovakia",1984,"Europe",4.59879993898025
"Slovakia",1985,"Europe",4.59080753515225
"Slovakia",1986,"Europe",4.51140880617362
"Slovakia",1987,"Europe",4.56063296522036
"Slovakia",1988,"Europe",4.60195502288609
"Slovakia",1989,"Europe",4.56584706759157
"Slovakia",1990,"Europe",4.51180411517863
"Slovakia",1991,"Europe",4.39378226568474
"Slovakia",1992,"Europe",4.27831753245973
"Slovakia",1993,"Europe",4.26547877337548
"Slovakia",1994,"Europe",4.15111864295628
"Slovakia",1995,"Europe",4.14821702768659
"Slovakia",1996,"Europe",4.13186511296928
"Slovakia",1997,"Europe",4.0690438481088
"Slovakia",1998,"Europe",3.97546717798468
"Slovakia",1999,"Europe",3.9700088546268
"Slovakia",2000,"Europe",3.90729183105224
"Slovakia",2001,"Europe",3.94057158883256
"Slovakia",2002,"Europe",3.90869748199957
"Slovakia",2003,"Europe",3.98900256491133
"Slovakia",2004,"Europe",3.96966907812096
"Slovakia",2005,"Europe",3.89394049787738
"Slovakia",2006,"Europe",3.93591529784775
"Slovakia",2007,"Europe",3.82624722840674
"Slovakia",2008,"Europe",3.82351960683674
"Slovakia",2009,"Europe",3.79670193664268
"Slovakia",2010,"Europe",3.80214117289302
"Slovakia",2011,"Europe",3.74875085115133
"Slovakia",2012,"Europe",3.69017860984556
"Slovakia",2013,"Europe",3.6841432560135
"Slovakia",2014,"Europe",3.66612246699132
"Slovakia",2015,"Europe",3.6294744008214
"Slovakia",2016,"Europe",3.61638940318874
"Slovakia",2017,"Europe",3.6603513704994
"Slovakia",2018,"Europe",3.65283768276667
"Slovakia",2019,"Europe",3.4572626055951
"Sweden",1965,"Europe",3.25567052069668
"Sweden",1966,"Europe",3.2088254890147
"Sweden",1967,"Europe",3.20140407895616
"Sweden",1968,"Europe",3.06637711312332
"Sweden",1969,"Europe",3.04256814839102
"Sweden",1970,"Europe",3.09738592728049
"Sweden",1971,"Europe",2.99368016942786
"Sweden",1972,"Europe",2.84199817361195
"Sweden",1973,"Europe",2.9420677489683
"Sweden",1974,"Europe",3.04166120544239
"Sweden",1975,"Europe",3.11728596910657
"Sweden",1976,"Europe",3.07643630096895
"Sweden",1977,"Europe",2.84560681497635
"Sweden",1978,"Europe",2.87107566895444
"Sweden",1979,"Europe",3.0376896233145
"Sweden",1980,"Europe",2.98966389815238
"Sweden",1981,"Europe",2.83878602309126
"Sweden",1982,"Europe",2.94549105711724
"Sweden",1983,"Europe",3.17107117492006
"Sweden",1984,"Europe",3.35888121586821
"Sweden",1985,"Europe",3.52196854101941
"Sweden",1986,"Europe",3.5859881097643
"Sweden",1987,"Europe",3.57330023826178
"Sweden",1988,"Europe",3.55483364348487
"Sweden",1989,"Europe",3.4959922772152
"Sweden",1990,"Europe",3.54000234453934
"Sweden",1991,"Europe",3.51592389907031
"Sweden",1992,"Europe",3.4446080227439
"Sweden",1993,"Europe",3.46257466133706
"Sweden",1994,"Europe",3.47735563151177
"Sweden",1995,"Europe",3.47735563151177
"Sweden",1996,"Europe",3.57939935349511
"Sweden",1997,"Europe",3.42217578804735
"Sweden",1998,"Europe",3.42890982022869
"Sweden",1999,"Europe",3.38381382605127
"Sweden",2000,"Europe",3.39611783591886
"Sweden",2001,"Europe",3.47642853233847
"Sweden",2002,"Europe",3.5476614521984
"Sweden",2003,"Europe",3.52791813444131
"Sweden",2004,"Europe",3.5563475618225
"Sweden",2005,"Europe",3.4665168477828
"Sweden",2006,"Europe",3.56558123776944
"Sweden",2007,"Europe",3.494930561079
"Sweden",2008,"Europe",3.49520368148128
"Sweden",2009,"Europe",3.14574583587148
"Sweden",2010,"Europe",3.46701633269937
"Sweden",2011,"Europe",3.35379125926488
"Sweden",2012,"Europe",3.20026368865622
"Sweden",2013,"Europe",3.2207939840241
"Sweden",2014,"Europe",3.15678763255478
"Sweden",2015,"Europe",3.15606381245633
"Sweden",2016,"Europe",3.13718843210799
"Sweden",2017,"Europe",3.13462427242061
"Sweden",2018,"Europe",3.13731863761586
"Sweden",2019,"Europe",3.15874358181345
"Hungary",1965,"Europe",4.84334421165436
"Hungary",1966,"Europe",4.80151791451514
"Hungary",1967,"Europe",4.65943107271453
"Hungary",1968,"Europe",4.64634091969177
"Hungary",1969,"Europe",4.66119128666587
"Hungary",1970,"Europe",4.67733269552746
"Hungary",1971,"Europe",4.64477544058045
"Hungary",1972,"Europe",4.61620903310331
"Hungary",1973,"Europe",4.62136828555686
"Hungary",1974,"Europe",4.5740303345467
"Hungary",1975,"Europe",4.52560736315141
"Hungary",1976,"Europe",4.53874188033205
"Hungary",1977,"Europe",4.55574882265437
"Hungary",1978,"Europe",4.55477122840424
"Hungary",1979,"Europe",4.56245055876793
"Hungary",1980,"Europe",4.54283723080078
"Hungary",1981,"Europe",4.54765759178662
"Hungary",1982,"Europe",4.58939643187205
"Hungary",1983,"Europe",4.52761937096953
"Hungary",1984,"Europe",4.50036507162197
"Hungary",1985,"Europe",4.48238088989547
"Hungary",1986,"Europe",4.4706096925924
"Hungary",1987,"Europe",4.47007185206631
"Hungary",1988,"Europe",4.41197371104183
"Hungary",1989,"Europe",4.30185996098354
"Hungary",1990,"Europe",4.27136040189252
"Hungary",1991,"Europe",4.20009999988796
"Hungary",1992,"Europe",4.09675831344604
"Hungary",1993,"Europe",3.99231183665695
"Hungary",1994,"Europe",3.93957980499902
"Hungary",1995,"Europe",3.92310141263515
"Hungary",1996,"Europe",3.91056193858963
"Hungary",1997,"Europe",3.86476366894389
"Hungary",1998,"Europe",3.83475311660348
"Hungary",1999,"Europe",3.87496475247154
"Hungary",2000,"Europe",3.80672915421486
"Hungary",2001,"Europe",3.75560308615684
"Hungary",2002,"Europe",3.71982079535348
"Hungary",2003,"Europe",3.74291772759681
"Hungary",2004,"Europe",3.68972909306851
"Hungary",2005,"Europe",3.57245799109669
"Hungary",2006,"Europe",3.57624252948533
"Hungary",2007,"Europe",3.5930566429366
"Hungary",2008,"Europe",3.56399627196725
"Hungary",2009,"Europe",3.39205572374487
"Hungary",2010,"Europe",3.44422494213267
"Hungary",2011,"Europe",3.45182712261348
"Hungary",2012,"Europe",3.41322476187487
"Hungary",2013,"Europe",3.28042237451972
"Hungary",2014,"Europe",3.26884624464284
"Hungary",2015,"Europe",3.30453962762072
"Hungary",2016,"Europe",3.23934489670754
"Hungary",2017,"Europe",3.26120707988164
"Hungary",2018,"Europe",3.20579058531955
"Hungary",2019,"Europe",3.08543585663577
"Portugal",1965,"Europe",1.93079651124526
"Portugal",1966,"Europe",1.95089769056635
"Portugal",1967,"Europe",1.94591014905531
"Portugal",1968,"Europe",1.84086704333508
"Portugal",1969,"Europe",1.7818774693736
"Portugal",1970,"Europe",1.69396286750379
"Portugal",1971,"Europe",1.61621489671312
"Portugal",1972,"Europe",1.49357802633957
"Portugal",1973,"Europe",1.88418670947398
"Portugal",1974,"Europe",1.6323728837166
"Portugal",1975,"Europe",1.56903249779906
"Portugal",1976,"Europe",1.53944454061357
"Portugal",1977,"Europe",1.442674694556
"Portugal",1978,"Europe",1.60703502781779
"Portugal",1979,"Europe",1.65038789876305
"Portugal",1980,"Europe",1.40634205642367
"Portugal",1981,"Europe",1.53190870992486
"Portugal",1982,"Europe",1.45091100420586
"Portugal",1983,"Europe",1.53944454061357
"Portugal",1984,"Europe",1.75215201463328
"Portugal",1985,"Europe",2.19198867165202
"Portugal",1986,"Europe",2.82577397574344
"Portugal",1987,"Europe",3.08954132723205
"Portugal",1988,"Europe",3.23194998435547
"Portugal",1989,"Europe",3.34141199092612
"Portugal",1990,"Europe",3.50049958273602
"Portugal",1991,"Europe",3.54714306379869
"Portugal",1992,"Europe",3.55945390667348
"Portugal",1993,"Europe",3.64474468674936
"Portugal",1994,"Europe",3.68552383030057
"Portugal",1995,"Europe",3.88934785638893
"Portugal",1996,"Europe",3.81990771652034
"Portugal",1997,"Europe",3.72528370475764
"Portugal",1998,"Europe",3.72499438778477
"Portugal",1999,"Europe",3.76273382268442
"Portugal",2000,"Europe",3.76544689928281
"Portugal",2001,"Europe",3.60899715024169
"Portugal",2002,"Europe",3.70657201364485
"Portugal",2003,"Europe",3.66299738439983
"Portugal",2004,"Europe",3.65229326754589
"Portugal",2005,"Europe",3.65857487384908
"Portugal",2006,"Europe",3.64870828942466
"Portugal",2007,"Europe",3.50996209645354
"Portugal",2008,"Europe",3.37659726479392
"Portugal",2009,"Europe",3.50336279842344
"Portugal",2010,"Europe",2.95345088129738
"Portugal",2011,"Europe",3.25188497847515
"Portugal",2012,"Europe",3.5222639096416
"Portugal",2013,"Europe",3.42832604905041
"Portugal",2014,"Europe",3.4393598427565
"Portugal",2015,"Europe",3.63558415705571
"Portugal",2016,"Europe",3.49980514874727
"Portugal",2017,"Europe",3.63159456168767
"Portugal",2018,"Europe",3.45565400079145
"Portugal",2019,"Europe",2.77415000280673
"North Macedonia",1990,"Europe",2.73935505093062
"North Macedonia",1991,"Europe",2.74367471207514
"North Macedonia",1992,"Europe",2.73780315925156
"North Macedonia",1993,"Europe",2.74270924358705
"North Macedonia",1994,"Europe",2.78074288649565
"North Macedonia",1995,"Europe",2.81162913067761
"North Macedonia",1996,"Europe",2.77869504067154
"North Macedonia",1997,"Europe",2.71184299934091
"North Macedonia",1998,"Europe",2.96861798106242
"North Macedonia",1999,"Europe",2.8318594868285
"North Macedonia",2000,"Europe",2.7443821303496
"North Macedonia",2001,"Europe",2.8447930979887
"North Macedonia",2002,"Europe",2.70491194860171
"North Macedonia",2003,"Europe",2.84578109679049
"North Macedonia",2004,"Europe",2.7948393311746
"North Macedonia",2005,"Europe",2.83180058187163
"North Macedonia",2006,"Europe",2.80317854619379
"North Macedonia",2007,"Europe",2.82896905567589
"North Macedonia",2008,"Europe",2.85347722597312
"North Macedonia",2009,"Europe",2.74470351875025
"North Macedonia",2010,"Europe",2.71250692181915
"North Macedonia",2011,"Europe",2.84531627777102
"North Macedonia",2012,"Europe",2.78482603990426
"North Macedonia",2013,"Europe",2.60638654732571
"North Macedonia",2014,"Europe",2.5288437872084
"North Macedonia",2015,"Europe",2.42542200295311
"North Macedonia",2016,"Europe",2.32219162263296
"North Macedonia",2017,"Europe",2.41108068914734
"North Macedonia",2018,"Europe",2.30966000666601
"North Macedonia",2019,"Europe",2.50870455330246
"Slovenia",1990,"Europe",2.90750197215958
"Slovenia",1991,"Europe",2.81654579725551
"Slovenia",1992,"Europe",2.85733190381796
"Slovenia",1993,"Europe",2.8094026953625
"Slovenia",1994,"Europe",2.73845007349329
"Slovenia",1995,"Europe",2.77508560243837
"Slovenia",1996,"Europe",2.69482986293136
"Slovenia",1997,"Europe",2.79801277457994
"Slovenia",1998,"Europe",2.8106067894273
"Slovenia",1999,"Europe",2.72162432112933
"Slovenia",2000,"Europe",2.75988334974223
"Slovenia",2001,"Europe",2.8182788481569
"Slovenia",2002,"Europe",2.90378144480608
"Slovenia",2003,"Europe",2.85134213759459
"Slovenia",2004,"Europe",2.86789890204411
"Slovenia",2005,"Europe",2.87135881871423
"Slovenia",2006,"Europe",2.89081610360443
"Slovenia",2007,"Europe",2.90722887496259
"Slovenia",2008,"Europe",2.86999896808823
"Slovenia",2009,"Europe",2.79581684835899
"Slovenia",2010,"Europe",2.81582779327564
"Slovenia",2011,"Europe",2.82950057790898
"Slovenia",2012,"Europe",2.77770063412596
"Slovenia",2013,"Europe",2.74309554284501
"Slovenia",2014,"Europe",2.50658659877989
"Slovenia",2015,"Europe",2.51713179708274
"Slovenia",2016,"Europe",2.58369562006279
"Slovenia",2017,"Europe",2.5805955457491
"Slovenia",2018,"Europe",2.55272104937186
"Slovenia",2019,"Europe",2.48248705826923
"Ireland",1965,"Europe",3.5936067736065
"Ireland",1966,"Europe",3.72386042300918
"Ireland",1967,"Europe",3.78670918445611
"Ireland",1968,"Europe",3.98655517331242
"Ireland",1969,"Europe",3.93743730875661
"Ireland",1970,"Europe",3.21947564494017
"Ireland",1971,"Europe",3.17283188636679
"Ireland",1972,"Europe",3.10112778859933
"Ireland",1973,"Europe",3.07625179061279
"Ireland",1974,"Europe",3.15166707517475
"Ireland",1975,"Europe",2.9853283398386
"Ireland",1976,"Europe",3.01313005073041
"Ireland",1977,"Europe",3.05945796443454
"Ireland",1978,"Europe",3.00394842832533
"Ireland",1979,"Europe",3.14113047624335
"Ireland",1980,"Europe",3.08744508147719
"Ireland",1981,"Europe",3.13305646441721
"Ireland",1982,"Europe",3.18924101973851
"Ireland",1983,"Europe",3.2706709932959
"Ireland",1984,"Europe",3.22823191979223
"Ireland",1985,"Europe",3.36701992986057
"Ireland",1986,"Europe",3.46150822876626
"Ireland",1987,"Europe",3.71200987150279
"Ireland",1988,"Europe",3.73002139744511
"Ireland",1989,"Europe",3.73198683514787
"Ireland",1990,"Europe",3.69565643839296
"Ireland",1991,"Europe",3.65408094857124
"Ireland",1992,"Europe",3.60541632011268
"Ireland",1993,"Europe",3.57671808722561
"Ireland",1994,"Europe",3.5326349170301
"Ireland",1995,"Europe",3.53945094062201
"Ireland",1996,"Europe",3.54486473147457
"Ireland",1997,"Europe",3.49647725797703
"Ireland",1998,"Europe",3.50309189767681
"Ireland",1999,"Europe",3.35267218238643
"Ireland",2000,"Europe",3.41539610106197
"Ireland",2001,"Europe",3.46169650540796
"Ireland",2002,"Europe",3.42230634487239
"Ireland",2003,"Europe",3.38983305158311
"Ireland",2004,"Europe",3.32186553238002
"Ireland",2005,"Europe",3.42735233913901
"Ireland",2006,"Europe",3.3243883289752
"Ireland",2007,"Europe",3.3006769855566
"Ireland",2008,"Europe",3.27902974768795
"Ireland",2009,"Europe",3.14466938632836
"Ireland",2010,"Europe",3.14013560192637
"Ireland",2011,"Europe",3.12135119497815
"Ireland",2012,"Europe",3.26975903518277
"Ireland",2013,"Europe",3.16989564264648
"Ireland",2014,"Europe",3.15265054862541
"Ireland",2015,"Europe",3.23926651451593
"Ireland",2016,"Europe",3.19924438291897
"Ireland",2017,"Europe",3.03850436539786
"Ireland",2018,"Europe",2.79819555095356
"Ireland",2019,"Europe",2.41269431567408
"Belarus",1985,"Europe",3.22374395626506
"Belarus",1986,"Europe",3.31353124490958
"Belarus",1987,"Europe",3.28544977311784
"Belarus",1988,"Europe",3.35431539576203
"Belarus",1989,"Europe",3.33584074818415
"Belarus",1990,"Europe",3.20761263258949
"Belarus",1991,"Europe",3.15627675511168
"Belarus",1992,"Europe",2.97348666460667
"Belarus",1993,"Europe",2.82137888640921
"Belarus",1994,"Europe",2.46589371060607
"Belarus",1995,"Europe",2.40514168131914
"Belarus",1996,"Europe",2.59860728972083
"Belarus",1997,"Europe",2.65091531639721
"Belarus",1998,"Europe",2.53163118996087
"Belarus",1999,"Europe",2.45667862833145
"Belarus",2000,"Europe",2.4494521688036
"Belarus",2001,"Europe",2.11854205530175
"Belarus",2002,"Europe",2.06013129314534
"Belarus",2003,"Europe",1.9997216985466
"Belarus",2004,"Europe",1.97906856753305
"Belarus",2005,"Europe",2.07819075977818
"Belarus",2006,"Europe",1.96781141300841
"Belarus",2007,"Europe",2.0906287310704
"Belarus",2008,"Europe",2.02061998087149
"Belarus",2009,"Europe",1.97227383848631
"Belarus",2010,"Europe",2.01716712219533
"Belarus",2011,"Europe",2.20044161932534
"Belarus",2012,"Europe",2.22018126673923
"Belarus",2013,"Europe",2.27972579884796
"Belarus",2014,"Europe",2.27171342932696
"Belarus",2015,"Europe",2.15454901416664
"Belarus",2016,"Europe",2.24855120450156
"Belarus",2017,"Europe",2.28228033965368
"Belarus",2018,"Europe",2.33146405254442
"Belarus",2019,"Europe",2.3958932701277
"Denmark",1965,"Europe",3.76164187856709
"Denmark",1966,"Europe",3.88680775628708
"Denmark",1967,"Europe",3.73153177256891
"Denmark",1968,"Europe",3.62175091510727
"Denmark",1969,"Europe",3.53120172823274
"Denmark",1970,"Europe",3.30794840944252
"Denmark",1971,"Europe",2.81708396212633
"Denmark",1972,"Europe",2.8384934971275
"Denmark",1973,"Europe",3.26530129057884
"Denmark",1974,"Europe",3.20838094577555
"Denmark",1975,"Europe",3.17253864965984
"Denmark",1976,"Europe",3.50125385572808
"Denmark",1977,"Europe",3.64126360017227
"Denmark",1978,"Europe",3.73812189694234
"Denmark",1979,"Europe",3.91416071888969
"Denmark",1980,"Europe",4.26980933155284
"Denmark",1981,"Europe",4.04574937904264
"Denmark",1982,"Europe",4.23326557140189
"Denmark",1983,"Europe",4.18724274458883
"Denmark",1984,"Europe",4.23982922896408
"Denmark",1985,"Europe",4.43769783204434
"Denmark",1986,"Europe",4.44917113230321
"Denmark",1987,"Europe",4.4305905827822
"Denmark",1988,"Europe",4.36409176203751
"Denmark",1989,"Europe",4.16790476533013
"Denmark",1990,"Europe",4.26048027659439
"Denmark",1991,"Europe",4.5652228088785
"Denmark",1992,"Europe",4.38246403899866
"Denmark",1993,"Europe",4.43026902979762
"Denmark",1994,"Europe",4.50292702853841
"Denmark",1995,"Europe",4.32373522629678
"Denmark",1996,"Europe",4.64182029026335
"Denmark",1997,"Europe",4.34533671635605
"Denmark",1998,"Europe",4.18269115852067
"Denmark",1999,"Europe",4.00847798424541
"Denmark",2000,"Europe",3.8328282714566
"Denmark",2001,"Europe",3.88826295786381
"Denmark",2002,"Europe",3.88945014457575
"Denmark",2003,"Europe",4.20009999988796
"Denmark",2004,"Europe",3.93425405426947
"Denmark",2005,"Europe",3.76435791528984
"Denmark",2006,"Europe",4.18131704956665
"Denmark",2007,"Europe",3.99116684770473
"Denmark",2008,"Europe",3.86419737594554
"Denmark",2009,"Europe",3.84786841058144
"Denmark",2010,"Europe",3.79737505026723
"Denmark",2011,"Europe",3.62889056767494
"Denmark",2012,"Europe",3.35943744741392
"Denmark",2013,"Europe",3.62820014330209
"Denmark",2014,"Europe",3.41949560994353
"Denmark",2015,"Europe",3.00126692905247
"Denmark",2016,"Europe",3.19314767629547
"Denmark",2017,"Europe",2.90306858869057
"Denmark",2018,"Europe",2.92133195097774
"Denmark",2019,"Europe",2.37991643593037
"Norway",1965,"Europe",2.18458953475634
"Norway",1966,"Europe",2.10218102864933
"Norway",1967,"Europe",2.15071514365592
"Norway",1968,"Europe",2.16848210847057
"Norway",1969,"Europe",2.27634378178882
"Norway",1970,"Europe",2.2975725511705
"Norway",1971,"Europe",2.23623159244402
"Norway",1972,"Europe",2.31845844215034
"Norway",1973,"Europe",2.39068754121559
"Norway",1974,"Europe",2.4937837977256
"Norway",1975,"Europe",2.44338996958507
