"country","year","continent","oil_consumption"
"Hong Kong",2009,"Asia",5.2816543056515
"Hong Kong",2010,"Asia",5.35963821652962
"Hong Kong",2011,"Asia",5.36652259459198
"Hong Kong",2012,"Asia",5.32373654439423
"Hong Kong",2013,"Asia",5.34505304074513
"Hong Kong",2014,"Asia",5.29204775353444
"Hong Kong",2015,"Asia",5.38400411660666
"Hong Kong",2016,"Asia",5.41916237624024
"Hong Kong",2017,"Asia",5.54133020960297
"Hong Kong",2018,"Asia",5.55397844555177
"Hong Kong",2019,"Asia",5.48707649100042
"Kuwait",1965,"Asia",4.15631729453694
"Kuwait",1966,"Asia",4.13269951609856
"Kuwait",1967,"Asia",4.10938094704821
"Kuwait",1968,"Asia",4.08663156001494
"Kuwait",1969,"Asia",4.0643148157704
"Kuwait",1970,"Asia",4.04250726024013
"Kuwait",1971,"Asia",4.03078334114899
"Kuwait",1972,"Asia",4.11440859325784
"Kuwait",1973,"Asia",4.0637650725897
"Kuwait",1974,"Asia",3.97878405491881
"Kuwait",1975,"Asia",3.75082085565412
"Kuwait",1976,"Asia",3.90191206167742
"Kuwait",1977,"Asia",3.86886495111034
"Kuwait",1978,"Asia",3.9394825183243
"Kuwait",1979,"Asia",4.05034042672405
"Kuwait",1980,"Asia",3.90082049092015
"Kuwait",1981,"Asia",4.20619894699624
"Kuwait",1982,"Asia",4.34001904177621
"Kuwait",1983,"Asia",4.44097927126642
"Kuwait",1984,"Asia",4.49699460062588
"Kuwait",1985,"Asia",4.47885838357733
"Kuwait",1986,"Asia",4.50868131179639
"Kuwait",1987,"Asia",4.49780766765959
"Kuwait",1988,"Asia",4.48353348449062
"Kuwait",1989,"Asia",4.49359037051635
"Kuwait",1990,"Asia",3.67333425111181
"Kuwait",1991,"Asia",3.6987802787912
"Kuwait",1992,"Asia",4.05060163927418
"Kuwait",1993,"Asia",4.08636279248044
"Kuwait",1994,"Asia",4.37842013907977
"Kuwait",1995,"Asia",4.40919179774652
"Kuwait",1996,"Asia",4.38590659787232
"Kuwait",1997,"Asia",4.47217579201113
"Kuwait",1998,"Asia",4.81376846586027
"Kuwait",1999,"Asia",4.92356573359582
"Kuwait",2000,"Asia",4.93041534849478
"Kuwait",2001,"Asia",4.9625998450577
"Kuwait",2002,"Asia",5.04209520071453
"Kuwait",2003,"Asia",5.21630438582736
"Kuwait",2004,"Asia",5.34372085000189
"Kuwait",2005,"Asia",5.43593788728086
"Kuwait",2006,"Asia",5.34400749246515
"Kuwait",2007,"Asia",5.35171594327273
"Kuwait",2008,"Asia",5.41694893099091
"Kuwait",2009,"Asia",5.49231219152808
"Kuwait",2010,"Asia",5.52925050013708
"Kuwait",2011,"Asia",5.45685839467659
"Kuwait",2012,"Asia",5.56615508583313
"Kuwait",2013,"Asia",5.60526515748037
"Kuwait",2014,"Asia",5.45523564161946
"Kuwait",2015,"Asia",5.50235149024764
"Kuwait",2016,"Asia",5.53727127290847
"Kuwait",2017,"Asia",5.41958321903952
"Kuwait",2018,"Asia",5.40582108390748
"Kuwait",2019,"Asia",5.38097051022068
"Kazakhstan",1985,"Asia",5.5089752958728
"Kazakhstan",1986,"Asia",5.41564251961441
"Kazakhstan",1987,"Asia",5.381577968166
"Kazakhstan",1988,"Asia",5.38569617602608
"Kazakhstan",1989,"Asia",5.40593782660671
"Kazakhstan",1990,"Asia",5.54649688613345
"Kazakhstan",1991,"Asia",5.55530953480358
"Kazakhstan",1992,"Asia",5.48727932697925
"Kazakhstan",1993,"Asia",5.22906374678349
"Kazakhstan",1994,"Asia",4.98574816258831
"Kazakhstan",1995,"Asia",4.96296350431299
"Kazakhstan",1996,"Asia",4.79510435981189
"Kazakhstan",1997,"Asia",4.80121382950049
"Kazakhstan",1998,"Asia",4.61628815172194
"Kazakhstan",1999,"Asia",4.42351640618145
"Kazakhstan",2000,"Asia",4.52423124348274
"Kazakhstan",2001,"Asia",4.52375403557372
"Kazakhstan",2002,"Asia",4.54518660865873
"Kazakhstan",2003,"Asia",4.63222099146441
"Kazakhstan",2004,"Asia",4.68240896632889
"Kazakhstan",2005,"Asia",4.70461725161385
"Kazakhstan",2006,"Asia",4.77954357293287
"Kazakhstan",2007,"Asia",4.8727745433105
"Kazakhstan",2008,"Asia",4.91677872395598
"Kazakhstan",2009,"Asia",4.72704262639697
"Kazakhstan",2010,"Asia",4.77928314423216
"Kazakhstan",2011,"Asia",4.93063925200053
"Kazakhstan",2012,"Asia",4.93632832778554
"Kazakhstan",2013,"Asia",4.98643822537041
"Kazakhstan",2014,"Asia",4.9908746659181
"Kazakhstan",2015,"Asia",5.09920157271067
"Kazakhstan",2016,"Asia",5.1280804949151
"Kazakhstan",2017,"Asia",5.15933112324055
"Kazakhstan",2018,"Asia",5.22048554639388
"Kazakhstan",2019,"Asia",5.25162400255585
"Oman",1965,"Asia",1.66808410786683
"Oman",1966,"Asia",1.71018781553424
"Oman",1967,"Asia",1.75267208052001
"Oman",1968,"Asia",1.79724439945862
"Oman",1969,"Asia",1.83800672039337
"Oman",1970,"Asia",1.88281820017502
"Oman",1971,"Asia",2.73967805878252
"Oman",1972,"Asia",2.87282990645266
"Oman",1973,"Asia",2.73345800503674
"Oman",1974,"Asia",2.64886620774876
"Oman",1975,"Asia",2.5583894265478
"Oman",1976,"Asia",2.6990767263031
"Oman",1977,"Asia",2.66179681658475
"Oman",1978,"Asia",2.61205311876768
"Oman",1979,"Asia",2.64574917490483
"Oman",1980,"Asia",2.36160843344351
"Oman",1981,"Asia",2.34401490275719
"Oman",1982,"Asia",2.74470351875025
"Oman",1983,"Asia",2.48582289657235
"Oman",1984,"Asia",2.97026060758032
"Oman",1985,"Asia",2.83444787582584
"Oman",1986,"Asia",2.49411413053891
"Oman",1987,"Asia",2.62162047310382
"Oman",1988,"Asia",2.5317107159858
"Oman",1989,"Asia",2.79618317109341
"Oman",1990,"Asia",3.19446017392041
"Oman",1991,"Asia",3.69042825410379
"Oman",1992,"Asia",3.56603362411509
"Oman",1993,"Asia",3.52093406326449
"Oman",1994,"Asia",3.38753784687619
"Oman",1995,"Asia",3.48323809199836
"Oman",1996,"Asia",3.44559696895884
"Oman",1997,"Asia",3.31792446246833
"Oman",1998,"Asia",3.32280331423414
"Oman",1999,"Asia",3.56837709945879
"Oman",2000,"Asia",3.63376307155527
"Oman",2001,"Asia",3.74284667038388
"Oman",2002,"Asia",3.89934295227077
"Oman",2003,"Asia",3.85744009565785
"Oman",2004,"Asia",3.83399659698975
"Oman",2005,"Asia",3.94255221046297
"Oman",2006,"Asia",3.98309637783804
"Oman",2007,"Asia",3.94696534862571
"Oman",2008,"Asia",4.25087811503687
"Oman",2009,"Asia",4.20437913742481
"Oman",2010,"Asia",4.3378918673093
"Oman",2011,"Asia",4.39207597052688
"Oman",2012,"Asia",4.47352273192209
"Oman",2013,"Asia",4.61579355762522
"Oman",2014,"Asia",4.64376570374745
"Oman",2015,"Asia",4.64948367813045
"Oman",2016,"Asia",4.67303442080422
"Oman",2017,"Asia",4.93222680591389
"Oman",2018,"Asia",5.08932323833825
"Oman",2019,"Asia",5.12719091011459
"Qatar",1965,"Asia",-0.539568092631645
"Qatar",1966,"Asia",-0.541284831250699
"Qatar",1967,"Asia",-0.132389188045746
"Qatar",1968,"Asia",0.122217632724249
"Qatar",1969,"Asia",0.27002713721306
"Qatar",1970,"Asia",0.12575120530556
"Qatar",1971,"Asia",0.0852598439508234
"Qatar",1972,"Asia",0.258510695151501
"Qatar",1973,"Asia",0.517602608045014
"Qatar",1974,"Asia",0.827678073517551
"Qatar",1975,"Asia",1.00210138828727
"Qatar",1976,"Asia",1.32095551981155
"Qatar",1977,"Asia",1.59736533119983
"Qatar",1978,"Asia",1.57505348557227
"Qatar",1979,"Asia",1.65422005520599
"Qatar",1980,"Asia",2.14405818476581
"Qatar",1981,"Asia",2.23141127353952
"Qatar",1982,"Asia",2.56779146868064
"Qatar",1983,"Asia",2.66060912650207
"Qatar",1984,"Asia",2.77776281351351
"Qatar",1985,"Asia",3.10301593877367
"Qatar",1986,"Asia",3.26434619891296
"Qatar",1987,"Asia",3.3279813193309
"Qatar",1988,"Asia",2.91922912756788
"Qatar",1989,"Asia",3.01715124092729
"Qatar",1990,"Asia",3.04932043272392
"Qatar",1991,"Asia",2.90848450498971
"Qatar",1992,"Asia",2.94853583872302
"Qatar",1993,"Asia",2.96496373988235
"Qatar",1994,"Asia",3.02974715214127
"Qatar",1995,"Asia",3.0764824232391
"Qatar",1996,"Asia",3.13462427242061
"Qatar",1997,"Asia",3.19162795037506
"Qatar",1998,"Asia",3.21715434396986
"Qatar",1999,"Asia",3.19797899915522
"Qatar",2000,"Asia",3.06549151796884
"Qatar",2001,"Asia",3.26899843427141
"Qatar",2002,"Asia",3.50990229857037
"Qatar",2003,"Asia",3.57240181605524
"Qatar",2004,"Asia",3.63378948779598
"Qatar",2005,"Asia",3.81714073405795
"Qatar",2006,"Asia",4.07453293488542
"Qatar",2007,"Asia",4.18865424169284
"Qatar",2008,"Asia",4.36842201001484
"Qatar",2009,"Asia",4.33257375095435
"Qatar",2010,"Asia",4.40635332666494
"Qatar",2011,"Asia",4.62334403656696
"Qatar",2012,"Asia",4.65457920624563
"Qatar",2013,"Asia",4.778459407109
"Qatar",2014,"Asia",4.82256926939474
"Qatar",2015,"Asia",4.97161722707553
"Qatar",2016,"Asia",5.02316974198703
"Qatar",2017,"Asia",4.90251541935083
"Qatar",2018,"Asia",4.93575368943273
"Qatar",2019,"Asia",5.01659085780153
"Israel",1965,"Asia",3.8230824961315
"Israel",1966,"Asia",3.86522485587951
"Israel",1967,"Asia",3.90672901696704
"Israel",1968,"Asia",3.94860562648983
"Israel",1969,"Asia",3.99061234978838
"Israel",1970,"Asia",4.03232730447157
"Israel",1971,"Asia",4.07434591571541
"Israel",1972,"Asia",4.11793087202824
"Israel",1973,"Asia",4.17447957332785
"Israel",1974,"Asia",4.19422006264935
"Israel",1975,"Asia",4.22505113546519
"Israel",1976,"Asia",4.28004927856142
"Israel",1977,"Asia",4.32451668846543
"Israel",1978,"Asia",4.38884086498155
"Israel",1979,"Asia",4.48132883574774
"Israel",1980,"Asia",4.54885377050919
"Israel",1981,"Asia",4.56611745872439
"Israel",1982,"Asia",4.53394267669972
"Israel",1983,"Asia",4.47770038474216
"Israel",1984,"Asia",4.40710941504134
"Israel",1985,"Asia",4.34920639472163
"Israel",1986,"Asia",4.38564508019659
"Israel",1987,"Asia",4.49835305442466
"Israel",1988,"Asia",4.59625052381344
"Israel",1989,"Asia",4.62165358524645
"Israel",1990,"Asia",4.65555907152122
"Israel",1991,"Asia",4.6813902118995
"Israel",1992,"Asia",4.73073618895957
"Israel",1993,"Asia",4.76668511164264
"Israel",1994,"Asia",4.86874141408954
"Israel",1995,"Asia",4.98569348379205
"Israel",1996,"Asia",4.98670455787103
"Israel",1997,"Asia",4.92357300671981
"Israel",1998,"Asia",4.9888394817258
"Israel",1999,"Asia",5.05283873398132
"Israel",2000,"Asia",5.080117823459
"Israel",2001,"Asia",5.00063882884558
"Israel",2002,"Asia",4.99073186171941
"Israel",2003,"Asia",5.01311887412327
"Israel",2004,"Asia",4.94963893652798
"Israel",2005,"Asia",4.97891068151312
"Israel",2006,"Asia",4.94119232132892
"Israel",2007,"Asia",4.99390274927039
"Israel",2008,"Asia",4.96527524036599
"Israel",2009,"Asia",4.86486165093795
"Israel",2010,"Asia",4.89777263351619
"Israel",2011,"Asia",4.95191801880408
"Israel",2012,"Asia",5.11390161846543
"Israel",2013,"Asia",4.81313512276202
"Israel",2014,"Asia",4.76442780318349
"Israel",2015,"Asia",4.82608726054141
"Israel",2016,"Asia",4.84683711533539
"Israel",2017,"Asia",4.94105653672597
"Israel",2018,"Asia",4.92204448864773
"Israel",2019,"Asia",4.93910348795501
"Bangladesh",1971,"Asia",2.09740424205401
"Bangladesh",1972,"Asia",2.29545976805146
"Bangladesh",1973,"Asia",2.41751963108615
"Bangladesh",1974,"Asia",2.45702144629846
"Bangladesh",1975,"Asia",2.61315326923253
"Bangladesh",1976,"Asia",2.69185306619964
"Bangladesh",1977,"Asia",2.67642192564403
"Bangladesh",1978,"Asia",2.73890266458497
"Bangladesh",1979,"Asia",2.84036418632029
"Bangladesh",1980,"Asia",2.96015690804007
"Bangladesh",1981,"Asia",2.99087047413708
"Bangladesh",1982,"Asia",2.9771099494259
"Bangladesh",1983,"Asia",2.86550968650402
"Bangladesh",1984,"Asia",2.87311256000608
"Bangladesh",1985,"Asia",2.98310285715385
"Bangladesh",1986,"Asia",3.05804957961885
"Bangladesh",1987,"Asia",3.04242500154597
"Bangladesh",1988,"Asia",3.04423668261361
"Bangladesh",1989,"Asia",3.13340507867906
"Bangladesh",1990,"Asia",3.10180253728106
"Bangladesh",1991,"Asia",3.02689173580309
"Bangladesh",1992,"Asia",3.13610272640127
"Bangladesh",1993,"Asia",3.2495602069992
"Bangladesh",1994,"Asia",3.2908987677154
"Bangladesh",1995,"Asia",3.55145477820226
"Bangladesh",1996,"Asia",3.57282305196762
"Bangladesh",1997,"Asia",3.71081216411349
"Bangladesh",1998,"Asia",3.80812808193193
"Bangladesh",1999,"Asia",3.69371773075419
"Bangladesh",2000,"Asia",3.67625003771379
"Bangladesh",2001,"Asia",3.85390648569247
"Bangladesh",2002,"Asia",3.85807355500039
"Bangladesh",2003,"Asia",3.89398122692738
"Bangladesh",2004,"Asia",3.83598393914256
"Bangladesh",2005,"Asia",3.84230844501495
"Bangladesh",2006,"Asia",3.85297339263357
"Bangladesh",2007,"Asia",3.79706098695846
"Bangladesh",2008,"Asia",3.81293168611716
"Bangladesh",2009,"Asia",3.74577950124675
"Bangladesh",2010,"Asia",3.85377929698666
"Bangladesh",2011,"Asia",4.11008666917071
"Bangladesh",2012,"Asia",4.17514083205019
"Bangladesh",2013,"Asia",4.15391765097922
"Bangladesh",2014,"Asia",4.26972542133672
"Bangladesh",2015,"Asia",4.32646106922417
"Bangladesh",2016,"Asia",4.41666957811742
"Bangladesh",2017,"Asia",4.52975674669822
"Bangladesh",2018,"Asia",4.66386353232731
"Bangladesh",2019,"Asia",4.62134860671555
"Turkmenistan",1985,"Asia",4.05367880549609
"Turkmenistan",1986,"Asia",3.73628771150893
"Turkmenistan",1987,"Asia",3.73523809309195
"Turkmenistan",1988,"Asia",3.73452181199264
"Turkmenistan",1989,"Asia",3.73349424687289
"Turkmenistan",1990,"Asia",4.00418277334675
"Turkmenistan",1991,"Asia",4.11604082030386
"Turkmenistan",1992,"Asia",4.07877396723114
"Turkmenistan",1993,"Asia",3.52630169935658
"Turkmenistan",1994,"Asia",3.53114318707829
"Turkmenistan",1995,"Asia",3.44677604527332
"Turkmenistan",1996,"Asia",3.59786005572677
"Turkmenistan",1997,"Asia",3.57621454845647
"Turkmenistan",1998,"Asia",3.82541881825276
"Turkmenistan",1999,"Asia",3.91298254492285
"Turkmenistan",2000,"Asia",3.87558721078693
"Turkmenistan",2001,"Asia",3.82944542100083
"Turkmenistan",2002,"Asia",3.96246894090852
"Turkmenistan",2003,"Asia",4.09344415697894
"Turkmenistan",2004,"Asia",4.09217554493726
"Turkmenistan",2005,"Asia",4.09665854955383
"Turkmenistan",2006,"Asia",4.06964194958173
"Turkmenistan",2007,"Asia",4.11942734258956
"Turkmenistan",2008,"Asia",4.14522777253667
"Turkmenistan",2009,"Asia",4.10214737428512
"Turkmenistan",2010,"Asia",4.20242138537415
"Turkmenistan",2011,"Asia",4.24342526856947
"Turkmenistan",2012,"Asia",4.28468940178492
"Turkmenistan",2013,"Asia",4.31655434437622
"Turkmenistan",2014,"Asia",4.36184943723506
"Turkmenistan",2015,"Asia",4.36878940789186
"Turkmenistan",2016,"Asia",4.36150499895308
"Turkmenistan",2017,"Asia",4.36307314675679
"Turkmenistan",2018,"Asia",4.39607745789654
"Turkmenistan",2019,"Asia",4.46228085843785
"Sri Lanka",1965,"Asia",1.70365658767308
"Sri Lanka",1966,"Asia",1.72757644045114
"Sri Lanka",1967,"Asia",1.75145817245453
"Sri Lanka",1968,"Asia",1.77495235091167
"Sri Lanka",1969,"Asia",1.79790719981429
"Sri Lanka",1970,"Asia",2.49006001502879
"Sri Lanka",1971,"Asia",2.39653070583657
"Sri Lanka",1972,"Asia",2.484906649788
"Sri Lanka",1973,"Asia",2.52604859311918
"Sri Lanka",1974,"Asia",2.29334251162711
"Sri Lanka",1975,"Asia",2.26040801409486
"Sri Lanka",1976,"Asia",2.25276439801009
"Sri Lanka",1977,"Asia",2.3120402517648
"Sri Lanka",1978,"Asia",2.46308698964807
"Sri Lanka",1979,"Asia",2.49146840762314
"Sri Lanka",1980,"Asia",2.49954892652487
"Sri Lanka",1981,"Asia",2.66535144656909
"Sri Lanka",1982,"Asia",2.77931604298921
"Sri Lanka",1983,"Asia",2.86920486708223
"Sri Lanka",1984,"Asia",2.69786517604384
"Sri Lanka",1985,"Asia",2.61322656958074
"Sri Lanka",1986,"Asia",2.61564247177706
"Sri Lanka",1987,"Asia",2.74618057646348
"Sri Lanka",1988,"Asia",2.71681170677078
"Sri Lanka",1989,"Asia",2.66875481849457
"Sri Lanka",1990,"Asia",2.73475704393077
"Sri Lanka",1991,"Asia",2.78919998804498
"Sri Lanka",1992,"Asia",2.95157137776822
"Sri Lanka",1993,"Asia",2.92326910182028
"Sri Lanka",1994,"Asia",3.02553376479078
"Sri Lanka",1995,"Asia",3.10525909808123
"Sri Lanka",1996,"Asia",3.30457634305773
"Sri Lanka",1997,"Asia",3.38564371473539
"Sri Lanka",1998,"Asia",3.45135169432288
"Sri Lanka",1999,"Asia",3.53869589484779
"Sri Lanka",2000,"Asia",3.7078974599497
"Sri Lanka",2001,"Asia",3.69065288066308
"Sri Lanka",2002,"Asia",3.74294141221247
"Sri Lanka",2003,"Asia",3.73678827763582
"Sri Lanka",2004,"Asia",3.73160363832371
"Sri Lanka",2005,"Asia",3.858516737905
"Sri Lanka",2006,"Asia",3.90102272356928
"Sri Lanka",2007,"Asia",3.96096553894116
"Sri Lanka",2008,"Asia",3.86528772853097
"Sri Lanka",2009,"Asia",3.91760738372205
"Sri Lanka",2010,"Asia",3.91144283716308
"Sri Lanka",2011,"Asia",3.97480999352691
"Sri Lanka",2012,"Asia",4.01094483717692
"Sri Lanka",2013,"Asia",3.84157908167388
"Sri Lanka",2014,"Asia",3.6986812590862
"Sri Lanka",2015,"Asia",3.91489886617361
"Sri Lanka",2016,"Asia",4.07670659036792
"Sri Lanka",2017,"Asia",4.14779053792773
"Sri Lanka",2018,"Asia",4.14538615826961
"Sri Lanka",2019,"Asia",4.22124149541045
"Uzbekistan",1985,"Asia",4.92662305156703
"Uzbekistan",1986,"Asia",4.95146544691521
"Uzbekistan",1987,"Asia",4.89824270384886
"Uzbekistan",1988,"Asia",5.10773780610709
"Uzbekistan",1989,"Asia",5.06220888253109
"Uzbekistan",1990,"Asia",4.78262994336514
"Uzbekistan",1991,"Asia",4.84125365429214
"Uzbekistan",1992,"Asia",4.63608728862281
"Uzbekistan",1993,"Asia",4.68791078952707
"Uzbekistan",1994,"Asia",4.53865638192975
"Uzbekistan",1995,"Asia",4.36849803444406
"Uzbekistan",1996,"Asia",4.35865564835064
"Uzbekistan",1997,"Asia",4.41805716845801
"Uzbekistan",1998,"Asia",4.40413053358081
"Uzbekistan",1999,"Asia",4.43110247232047
"Uzbekistan",2000,"Asia",4.42826592909208
"Uzbekistan",2001,"Asia",4.38749913320112
"Uzbekistan",2002,"Asia",4.37052322341545
"Uzbekistan",2003,"Asia",4.4521238960977
"Uzbekistan",2004,"Asia",4.47101002430115
"Uzbekistan",2005,"Asia",4.10852684979346
"Uzbekistan",2006,"Asia",4.10747465076502
"Uzbekistan",2007,"Asia",4.01192263756628
"Uzbekistan",2008,"Asia",3.99149939892992
"Uzbekistan",2009,"Asia",3.9350752489583
"Uzbekistan",2010,"Asia",3.77250803255351
"Uzbekistan",2011,"Asia",3.71095889925682
"Uzbekistan",2012,"Asia",3.59616091311073
"Uzbekistan",2013,"Asia",3.53826003205049
"Uzbekistan",2014,"Asia",3.47865212806627
"Uzbekistan",2015,"Asia",3.40638390834946
"Uzbekistan",2016,"Asia",3.32855500167004
"Uzbekistan",2017,"Asia",3.28679612135218
"Uzbekistan",2018,"Asia",3.25343182900981
"Uzbekistan",2019,"Asia",3.22075405987997
"Germany",1965,"Europe",6.92812735195648
"Germany",1966,"Europe",7.04039890265639
"Germany",1967,"Europe",7.07954911326444
"Germany",1968,"Europe",7.19378648951093
"Germany",1969,"Europe",7.31118698780118
"Germany",1970,"Europe",7.40493745271774
"Germany",1971,"Europe",7.44573467931019
"Germany",1972,"Europe",7.49988140368335
"Germany",1973,"Europe",7.56380269558506
"Germany",1974,"Europe",7.46653414536783
"Germany",1975,"Europe",7.43740717120816
"Germany",1976,"Europe",7.51478014176761
"Germany",1977,"Europe",7.50239452235713
"Germany",1978,"Europe",7.54448553543654
"Germany",1979,"Europe",7.57556670267876
"Germany",1980,"Europe",7.47554046348478
"Germany",1981,"Europe",7.378631027821
"Germany",1982,"Europe",7.32242390449425
"Germany",1983,"Europe",7.30145747450294
"Germany",1984,"Europe",7.29815277190986
"Germany",1985,"Europe",7.32827450312896
"Germany",1986,"Europe",7.38040041637132
"Germany",1987,"Europe",7.3537344942181
"Germany",1988,"Europe",7.35431370479909
"Germany",1989,"Europe",7.29192456553424
"Germany",1990,"Europe",7.33778551187965
"Germany",1991,"Europe",7.38251383562167
"Germany",1992,"Europe",7.39120929485222
"Germany",1993,"Europe",7.40664029661043
"Germany",1994,"Europe",7.39755173155443
"Germany",1995,"Europe",7.39703504891508
"Germany",1996,"Europe",7.41390338017625
"Germany",1997,"Europe",7.40788672330818
"Germany",1998,"Europe",7.40897228750353
"Germany",1999,"Europe",7.37845803877914
"Germany",2000,"Europe",7.3591149344334
"Germany",2001,"Europe",7.37210231482652
"Germany",2002,"Europe",7.33810225006437
"Germany",2003,"Europe",7.31835916094625
"Germany",2004,"Europe",7.3068675840337
"Germany",2005,"Europe",7.28623897385962
"Germany",2006,"Europe",7.28430500447661
"Germany",2007,"Europe",7.18498541980011
"Germany",2008,"Europe",7.2435701567332
"Germany",2009,"Europe",7.20031220002818
"Germany",2010,"Europe",7.21351422576882
"Germany",2011,"Europe",7.18028462656556
"Germany",2012,"Europe",7.17426478620112
"Germany",2013,"Europe",7.19614185321425
"Germany",2014,"Europe",7.16883333201885
"Germany",2015,"Europe",7.16746448343358
"Germany",2016,"Europe",7.18790656611827
"Germany",2017,"Europe",7.2093801966337
"Germany",2018,"Europe",7.16025644725295
"Germany",2019,"Europe",7.16961172222256
"France",1965,"Europe",6.45725933157966
"France",1966,"Europe",6.52669103359242
"France",1967,"Europe",6.66543018246033
"France",1968,"Europe",6.74575621433121
"France",1969,"Europe",6.89028149781749
"France",1970,"Europe",7.01781254760745
"France",1971,"Europe",7.10394686729495
"France",1972,"Europe",7.20857665152128
"France",1973,"Europe",7.31723697645114
"France",1974,"Europe",7.26612808074419
"France",1975,"Europe",7.17616737225554
"France",1976,"Europe",7.25473992325666
"France",1977,"Europe",7.21437857841959
"France",1978,"Europe",7.25563647097239
"France",1979,"Europe",7.25038920761511
"France",1980,"Europe",7.17703786427604
"France",1981,"Europe",7.07474997726658
"France",1982,"Europe",6.99796794304666
"France",1983,"Europe",6.97371341698669
"France",1984,"Europe",6.93723349545246
"France",1985,"Europe",6.92052638019451
"France",1986,"Europe",6.94048864859877
"France",1987,"Europe",6.94725287687622
"France",1988,"Europe",6.9412200352766
"France",1989,"Europe",6.9676125476349
"France",1990,"Europe",6.98254637489654
"France",1991,"Europe",7.03987329826496
"France",1992,"Europe",7.03832641938033
"France",1993,"Europe",7.00144960854879
"France",1994,"Europe",6.96795251536478
"France",1995,"Europe",6.97607539088377
"France",1996,"Europe",6.99676016760639
"France",1997,"Europe",7.00408766342996
"France",1998,"Europe",7.03976989688524
"France",1999,"Europe",7.05374042568533
"France",2000,"Europe",7.03789981768642
"France",2001,"Europe",7.0427921627859
"France",2002,"Europe",7.01480716346894
"France",2003,"Europe",7.01654869548738
"France",2004,"Europe",7.02541652944523
"France",2005,"Europe",7.0114745485321
"France",2006,"Europe",7.0086118671688
"France",2007,"Europe",6.98307423188831
"France",2008,"Europe",6.96361941115637
"France",2009,"Europe",6.92298668985667
"France",2010,"Europe",6.88803204853394
"France",2011,"Europe",6.86675410174295
"France",2012,"Europe",6.83282265920771
"France",2013,"Europe",6.81960033928294
"France",2014,"Europe",6.78585427612536
"France",2015,"Europe",6.78639522842916
"France",2016,"Europe",6.77958321375838
"France",2017,"Europe",6.7832255353884
"France",2018,"Europe",6.78017869268193
"France",2019,"Europe",6.77404329862406
"United Kingdom",1965,"Europe",6.78641216375597
"United Kingdom",1966,"Europe",6.85533187257427
"United Kingdom",1967,"Europe",6.92735102213417
"United Kingdom",1968,"Europe",6.9842597344174
"United Kingdom",1969,"Europe",7.05647782453733
"United Kingdom",1970,"Europe",7.11378929337471
"United Kingdom",1971,"Europe",7.11906670597996
"United Kingdom",1972,"Europe",7.17764652910037
"United Kingdom",1973,"Europe",7.20378640092011
"United Kingdom",1974,"Europe",7.1300000264932
"United Kingdom",1975,"Europe",6.99599506783155
"United Kingdom",1976,"Europe",6.99012113221599
"United Kingdom",1977,"Europe",6.99845941267862
"United Kingdom",1978,"Europe",7.02399935326694
"United Kingdom",1979,"Europe",7.03293048068697
"United Kingdom",1980,"Europe",6.87640392107224
"United Kingdom",1981,"Europe",6.79936907944481
"United Kingdom",1982,"Europe",6.81081477091462
"United Kingdom",1983,"Europe",6.77168581102481
"United Kingdom",1984,"Europe",6.97807673417744
"United Kingdom",1985,"Europe",6.83752056529968
"United Kingdom",1986,"Europe",6.83980400769844
"United Kingdom",1987,"Europe",6.81188294119662
"United Kingdom",1988,"Europe",6.87369578379955
"United Kingdom",1989,"Europe",6.89569180701812
"United Kingdom",1990,"Europe",6.90848701120081
"United Kingdom",1991,"Europe",6.90381452439844
"United Kingdom",1992,"Europe",6.91492352560358
"United Kingdom",1993,"Europe",6.91993085491227
"United Kingdom",1994,"Europe",6.90943087438775
"United Kingdom",1995,"Europe",6.8976685788311
"United Kingdom",1996,"Europe",6.92226155238376
"United Kingdom",1997,"Europe",6.89310244868958
"United Kingdom",1998,"Europe",6.88916759334536
"United Kingdom",1999,"Europe",6.87510707946343
"United Kingdom",2000,"Europe",6.8614840895303
"United Kingdom",2001,"Europe",6.85909535633091
"United Kingdom",2002,"Europe",6.85234721473912
"United Kingdom",2003,"Europe",6.85986670825516
"United Kingdom",2004,"Europe",6.88632120159468
"United Kingdom",2005,"Europe",6.92133564693449
"United Kingdom",2006,"Europe",6.91259355562239
"United Kingdom",2007,"Europe",6.88051665304866
"United Kingdom",2008,"Europe",6.85771278096992
"United Kingdom",2009,"Europe",6.80824760199955
"United Kingdom",2010,"Europe",6.79618217174576
"United Kingdom",2011,"Europe",6.77959799138074
"United Kingdom",2012,"Europe",6.75195607441768
"United Kingdom",2013,"Europe",6.73585958352316
"United Kingdom",2014,"Europe",6.73469629183535
"United Kingdom",2015,"Europe",6.76182042332033
"United Kingdom",2016,"Europe",6.79073595162632
"United Kingdom",2017,"Europe",6.79642252048735
"United Kingdom",2018,"Europe",6.78146730364131
"United Kingdom",2019,"Europe",6.76001947974163
"Spain",1965,"Europe",5.11434044038592
"Spain",1966,"Europe",5.28241153686426
"Spain",1967,"Europe",5.47432738072819
"Spain",1968,"Europe",5.53461798283139
"Spain",1969,"Europe",5.66431719826644
"Spain",1970,"Europe",5.79604559263675
"Spain",1971,"Europe",5.89197564860724
"Spain",1972,"Europe",5.94496238845651
"Spain",1973,"Europe",6.12826122787197
"Spain",1974,"Europe",6.17535154462664
"Spain",1975,"Europe",6.21443808397055
