"country","year","continent","hydro_consumption"
"Germany",2007,"Europe",4.02962824750241
"Germany",2008,"Europe",3.98850244913336
"Germany",2009,"Europe",3.91076221096072
"Germany",2010,"Europe",4.00080281781374
"Germany",2011,"Europe",3.82443691786948
"Germany",2012,"Europe",4.04145350085636
"Germany",2013,"Europe",4.07567129695648
"Germany",2014,"Europe",3.9091589078135
"Germany",2015,"Europe",3.87157594061296
"Germany",2016,"Europe",3.94507085947435
"Germany",2017,"Europe",3.91969351173237
"Germany",2018,"Europe",3.79963787483336
"Germany",2019,"Europe",3.91224298123169
"Romania",1965,"Europe",1.03033344791482
"Romania",1966,"Europe",1.05952489996006
"Romania",1967,"Europe",1.41342302850814
"Romania",1968,"Europe",1.4699459336155
"Romania",1969,"Europe",1.81937463626103
"Romania",1970,"Europe",2.04290721695186
"Romania",1971,"Europe",2.52540859309733
"Romania",1972,"Europe",3.01587797924695
"Romania",1973,"Europe",3.04328357541221
"Romania",1974,"Europe",3.15929565741936
"Romania",1975,"Europe",3.25859641306313
"Romania",1976,"Europe",3.11480336819501
"Romania",1977,"Europe",3.25686501077224
"Romania",1978,"Europe",3.3841529470529
"Romania",1979,"Europe",3.45020974336611
"Romania",1980,"Europe",3.55857143227202
"Romania",1981,"Europe",3.56645755052782
"Romania",1982,"Europe",3.49462700645202
"Romania",1983,"Europe",3.32837576129029
"Romania",1984,"Europe",3.44906648686634
"Romania",1985,"Europe",3.56456261960656
"Romania",1986,"Europe",3.40246324678339
"Romania",1987,"Europe",3.43868582607315
"Romania",1988,"Europe",3.71488827329499
"Romania",1989,"Europe",3.6376914173445
"Romania",1990,"Europe",3.45653747669532
"Romania",1991,"Europe",3.70209178558607
"Romania",1992,"Europe",3.48154773431581
"Romania",1993,"Europe",3.56888459918774
"Romania",1994,"Europe",3.59041179471328
"Romania",1995,"Europe",3.83684677057726
"Romania",1996,"Europe",3.77904003382189
"Romania",1997,"Europe",3.88456958531343
"Romania",1998,"Europe",3.95989846566918
"Romania",1999,"Europe",3.92821126562467
"Romania",2000,"Europe",3.71503441159079
"Romania",2001,"Europe",3.71829261468229
"Romania",2002,"Europe",3.78434871217374
"Romania",2003,"Europe",3.5871788992876
"Romania",2004,"Europe",3.80021955635676
"Romania",2005,"Europe",3.9957021700931
"Romania",2006,"Europe",3.89334974016252
"Romania",2007,"Europe",3.74761994913654
"Romania",2008,"Europe",3.81553413123644
"Romania",2009,"Europe",3.70777480721623
"Romania",2010,"Europe",3.9483935067378
"Romania",2011,"Europe",3.64223324004017
"Romania",2012,"Europe",3.43685405887019
"Romania",2013,"Europe",3.63455525538334
"Romania",2014,"Europe",3.8533552177623
"Romania",2015,"Europe",3.73976266442851
"Romania",2016,"Europe",3.81434402222305
"Romania",2017,"Europe",3.59030144075284
"Romania",2018,"Europe",3.78218763124759
"Romania",2019,"Europe",3.64348975181513
"Iceland",1965,"Europe",0.582215619852664
"Iceland",1966,"Europe",0.555607766537884
"Iceland",1967,"Europe",0.618423634364009
"Iceland",1968,"Europe",0.651282976461246
"Iceland",1969,"Europe",0.875051983857557
"Iceland",1970,"Europe",1.36991088186937
"Iceland",1971,"Europe",1.45558718761584
"Iceland",1972,"Europe",1.55582614298545
"Iceland",1973,"Europe",1.80302906148629
"Iceland",1974,"Europe",1.83784757342081
"Iceland",1975,"Europe",1.81433602340696
"Iceland",1976,"Europe",1.8773253575577
"Iceland",1977,"Europe",1.94719503751819
"Iceland",1978,"Europe",1.98044959247289
"Iceland",1979,"Europe",2.05936637724878
"Iceland",1980,"Europe",2.13900677901723
"Iceland",1981,"Europe",2.14920078609469
"Iceland",1982,"Europe",2.24855120450156
"Iceland",1983,"Europe",2.30018220837774
"Iceland",1984,"Europe",2.34113250260628
"Iceland",1985,"Europe",2.32091604967877
"Iceland",1986,"Europe",2.36856008191758
"Iceland",1987,"Europe",2.38711004806373
"Iceland",1988,"Europe",2.44902037122359
"Iceland",1989,"Europe",2.46069933608774
"Iceland",1990,"Europe",2.44651226180069
"Iceland",1991,"Europe",2.44651226180069
"Iceland",1992,"Europe",2.48206929496784
"Iceland",1993,"Europe",2.51785774992769
"Iceland",1994,"Europe",2.52860450505372
"Iceland",1995,"Europe",2.56510319178228
"Iceland",1996,"Europe",2.58316701895552
"Iceland",1997,"Europe",2.67124789457811
"Iceland",1998,"Europe",2.74784767097628
"Iceland",1999,"Europe",2.82096213291287
"Iceland",2000,"Europe",2.87073578337931
"Iceland",2001,"Europe",2.89861546277426
"Iceland",2002,"Europe",2.95089179908084
"Iceland",2003,"Europe",2.9603641297162
"Iceland",2004,"Europe",2.9609337680113
"Iceland",2005,"Europe",2.93810316071735
"Iceland",2006,"Europe",2.97005542676401
"Iceland",2007,"Europe",3.10485570057235
"Iceland",2008,"Europe",3.49088572792569
"Iceland",2009,"Europe",3.47271151653615
"Iceland",2010,"Europe",3.49170818406965
"Iceland",2011,"Europe",3.47880636098914
"Iceland",2012,"Europe",3.45902594127463
"Iceland",2013,"Europe",3.49474843936048
"Iceland",2014,"Europe",3.48954397796072
"Iceland",2015,"Europe",3.55168421493609
"Iceland",2016,"Europe",3.52291341367955
"Iceland",2017,"Europe",3.55982374494457
"Iceland",2018,"Europe",3.53631085546933
"Iceland",2019,"Europe",3.50660789607002
"Finland",1965,"Europe",3.2577887983668
"Finland",1966,"Europe",3.36197133516132
"Finland",1967,"Europe",3.47550057285464
"Finland",1968,"Europe",3.3723176821115
"Finland",1969,"Europe",3.19059979951646
"Finland",1970,"Europe",3.27586089035086
"Finland",1971,"Europe",3.3904397250092
"Finland",1972,"Europe",3.36186732919822
"Finland",1973,"Europe",3.3809266448198
"Finland",1974,"Europe",3.56376964307109
"Finland",1975,"Europe",3.52412272849945
"Finland",1976,"Europe",3.27139237077845
"Finland",1977,"Europe",3.52187991341777
"Finland",1978,"Europe",3.30428258181007
"Finland",1979,"Europe",3.40804058014415
"Finland",1980,"Europe",3.34607219353485
"Finland",1981,"Europe",3.63597960675307
"Finland",1982,"Europe",3.59368926711019
"Finland",1983,"Europe",3.63056154478942
"Finland",1984,"Europe",3.60574238049108
"Finland",1985,"Europe",3.53432869426534
"Finland",1986,"Europe",3.53881209284931
"Finland",1987,"Europe",3.64628505648152
"Finland",1988,"Europe",3.61437140193887
"Finland",1989,"Europe",3.58919723084078
"Finland",1990,"Europe",3.40711318209146
"Finland",1991,"Europe",3.60198625195957
"Finland",1992,"Europe",3.73712184923767
"Finland",1993,"Europe",3.62265952019383
"Finland",1994,"Europe",3.48835319266514
"Finland",1995,"Europe",3.58048656768581
"Finland",1996,"Europe",3.49192130306697
"Finland",1997,"Europe",3.49968432837681
"Finland",1998,"Europe",3.72499438778477
"Finland",1999,"Europe",3.56144373080425
"Finland",2000,"Europe",3.70283166773194
"Finland",2001,"Europe",3.59179019268198
"Finland",2002,"Europe",3.38208251780247
"Finland",2003,"Europe",3.2592113010576
"Finland",2004,"Europe",3.70514642657781
"Finland",2005,"Europe",3.59714786351434
"Finland",2006,"Europe",3.41952833834688
"Finland",2007,"Europe",3.62562011447475
"Finland",2008,"Europe",3.80883789962732
"Finland",2009,"Europe",3.50639788451862
"Finland",2010,"Europe",3.51366259904991
"Finland",2011,"Europe",3.47041245068363
"Finland",2012,"Europe",3.76986018324622
"Finland",2013,"Europe",3.48987958426717
"Finland",2014,"Europe",3.52771255139238
"Finland",2015,"Europe",3.74686530331259
"Finland",2016,"Europe",3.68195553904111
"Finland",2017,"Europe",3.60831994625552
"Finland",2018,"Europe",3.48618170556715
"Finland",2019,"Europe",3.41556040449792
"Portugal",1965,"Europe",2.40261140706117
"Portugal",1966,"Europe",2.68553188967161
"Portugal",1967,"Europe",2.72359541243767
"Portugal",1968,"Europe",2.66868547757993
"Portugal",1969,"Europe",2.86454099786164
"Portugal",1970,"Europe",2.78080487701112
"Portugal",1971,"Europe",2.84193986287401
"Portugal",1972,"Europe",2.98026324265006
"Portugal",1973,"Europe",3.01342483308491
"Portugal",1974,"Europe",3.07979764867166
"Portugal",1975,"Europe",2.88009692995507
"Portugal",1976,"Europe",2.58829021256161
"Portugal",1977,"Europe",3.32117967367612
"Portugal",1978,"Europe",3.40256311528994
"Portugal",1979,"Europe",3.43903893908903
"Portugal",1980,"Europe",3.10342007897091
"Portugal",1981,"Europe",2.63562286716662
"Portugal",1982,"Europe",2.95673153620426
"Portugal",1983,"Europe",3.10476603457811
"Portugal",1984,"Europe",3.30082440751537
"Portugal",1985,"Europe",3.3915846604791
"Portugal",1986,"Europe",3.16378585855024
"Portugal",1987,"Europe",3.23612617827473
"Portugal",1988,"Europe",3.52609578369302
"Portugal",1989,"Europe",2.78340501467363
"Portugal",1990,"Europe",3.23655855972051
"Portugal",1991,"Europe",3.22402255768773
"Portugal",1992,"Europe",2.55846685289603
"Portugal",1993,"Europe",3.16661364020539
"Portugal",1994,"Europe",3.38831475583114
"Portugal",1995,"Europe",3.14350551784342
"Portugal",1996,"Europe",3.71388908961797
"Portugal",1997,"Europe",3.59492585373951
"Portugal",1998,"Europe",3.58557238424801
"Portugal",1999,"Europe",3.00810540961713
"Portugal",2000,"Europe",3.44881225227
"Portugal",2001,"Europe",3.65687265797885
"Portugal",2002,"Europe",3.06325072528481
"Portugal",2003,"Europe",3.75758895212108
"Portugal",2004,"Europe",3.28559945691111
"Portugal",2005,"Europe",2.54443262910203
"Portugal",2006,"Europe",3.37403171358939
"Portugal",2007,"Europe",3.28256398455093
"Portugal",2008,"Europe",2.88803569809862
"Portugal",2009,"Europe",3.0793838460496
"Portugal",2010,"Europe",3.74038022697634
"Portugal",2011,"Europe",3.39802569049652
"Portugal",2012,"Europe",2.67352776706379
"Portugal",2013,"Europe",3.5599659540206
"Portugal",2014,"Europe",3.679636872747
"Portugal",2015,"Europe",3.08735384060121
"Portugal",2016,"Europe",3.67756569421366
"Portugal",2017,"Europe",2.69144645193543
"Portugal",2018,"Europe",3.42787176907634
"Portugal",2019,"Europe",3.07509782893473
"Ukraine",1985,"Europe",3.39340039735993
"Ukraine",1986,"Europe",3.38804459508385
"Ukraine",1987,"Europe",3.28320182342445
"Ukraine",1988,"Europe",3.50122369572928
"Ukraine",1989,"Europe",3.33744077697045
"Ukraine",1990,"Europe",3.37471650441256
"Ukraine",1991,"Europe",3.48240863708698
"Ukraine",1992,"Europe",3.08680622045336
"Ukraine",1993,"Europe",3.42341539022859
"Ukraine",1994,"Europe",3.51663693276165
"Ukraine",1995,"Europe",3.31987886048457
"Ukraine",1996,"Europe",3.17755370530626
"Ukraine",1997,"Europe",3.31010496125882
"Ukraine",1998,"Europe",3.77801149756675
"Ukraine",1999,"Europe",3.6838417863466
"Ukraine",2000,"Europe",3.44448034551177
"Ukraine",2001,"Europe",3.5030015811172
"Ukraine",2002,"Europe",3.27362912652097
"Ukraine",2003,"Europe",3.22597059734407
"Ukraine",2004,"Europe",3.46025214444347
"Ukraine",2005,"Europe",3.50450579319385
"Ukraine",2006,"Europe",3.53962510102418
"Ukraine",2007,"Europe",3.29405750610425
"Ukraine",2008,"Europe",3.41440971313429
"Ukraine",2009,"Europe",3.44438457688869
"Ukraine",2010,"Europe",3.53520366150989
"Ukraine",2011,"Europe",3.34536749670148
"Ukraine",2012,"Europe",3.29583686600433
"Ukraine",2013,"Europe",3.56541154011369
"Ukraine",2014,"Europe",3.07204495640315
"Ukraine",2015,"Europe",2.61454505790535
"Ukraine",2016,"Europe",2.96077844429046
"Ukraine",2017,"Europe",3.10812301913302
"Ukraine",2018,"Europe",3.25528489675236
"Ukraine",2019,"Europe",2.82908719614504
"United Kingdom",1965,"Europe",2.55108445157056
"United Kingdom",1966,"Europe",2.53449014997683
"United Kingdom",1967,"Europe",2.60852448171666
"United Kingdom",1968,"Europe",2.33688989668604
"United Kingdom",1969,"Europe",2.20320664901377
"United Kingdom",1970,"Europe",2.53449014997683
"United Kingdom",1971,"Europe",2.2384731475268
"United Kingdom",1972,"Europe",2.2384731475268
"United Kingdom",1973,"Europe",2.36752978163443
"United Kingdom",1974,"Europe",2.42639437872033
"United Kingdom",1975,"Europe",2.36752978163443
"United Kingdom",1976,"Europe",2.53449014997683
"United Kingdom",1977,"Europe",2.39725870659673
"United Kingdom",1978,"Europe",2.42639437872033
"United Kingdom",1979,"Europe",2.48181855318877
"United Kingdom",1980,"Europe",2.39725870659673
"United Kingdom",1981,"Europe",2.50837900597314
"United Kingdom",1982,"Europe",2.53449014997683
"United Kingdom",1983,"Europe",2.53449014997683
"United Kingdom",1984,"Europe",2.53449014997683
"United Kingdom",1985,"Europe",2.39734966943847
"United Kingdom",1986,"Europe",2.58437483974099
"United Kingdom",1987,"Europe",2.45444744230329
"United Kingdom",1988,"Europe",2.60845083587946
"United Kingdom",1989,"Europe",2.58437483974099
"United Kingdom",1990,"Europe",2.65493067877155
"United Kingdom",1991,"Europe",2.53441084469109
"United Kingdom",1992,"Europe",2.69941300770655
"United Kingdom",1993,"Europe",2.48181855318877
"United Kingdom",1994,"Europe",2.65493067877155
"United Kingdom",1995,"Europe",2.55970485986319
"United Kingdom",1996,"Europe",2.24527372628093
"United Kingdom",1997,"Europe",2.50323760647272
"United Kingdom",1998,"Europe",2.65507127631132
"United Kingdom",1999,"Europe",2.69671958475983
"United Kingdom",2000,"Europe",2.6487954738849
"United Kingdom",2001,"Europe",2.41591377830105
"United Kingdom",2002,"Europe",2.57543267648737
"United Kingdom",2003,"Europe",2.17509257247877
"United Kingdom",2004,"Europe",2.57444261509886
"United Kingdom",2005,"Europe",2.58414848443765
"United Kingdom",2006,"Europe",2.50862317640532
"United Kingdom",2007,"Europe",2.60246743852715
"United Kingdom",2008,"Europe",2.60867175712193
"United Kingdom",2009,"Europe",2.61921898739559
"United Kingdom",2010,"Europe",2.23793989950051
"United Kingdom",2011,"Europe",2.69192081917233
"United Kingdom",2012,"Europe",2.61630034249264
"United Kingdom",2013,"Europe",2.48881566628472
"United Kingdom",2014,"Europe",2.70765012108087
"United Kingdom",2015,"Europe",2.76889440665151
"United Kingdom",2016,"Europe",2.64865399114555
"United Kingdom",2017,"Europe",2.69665215614984
"United Kingdom",2018,"Europe",2.60948138436963
"United Kingdom",2019,"Europe",2.69225951519589
"Croatia",1990,"Europe",2.35887090400464
"Croatia",1991,"Europe",2.79398321909394
"Croatia",1992,"Europe",2.49246137419211
"Croatia",1993,"Europe",2.5375781606654
"Croatia",1994,"Europe",2.71515821256159
"Croatia",1995,"Europe",2.7597567434244
"Croatia",1996,"Europe",3.08429245053347
"Croatia",1997,"Europe",2.78919998804498
"Croatia",1998,"Europe",2.81768158361068
"Croatia",1999,"Europe",3.01371952856838
"Croatia",2000,"Europe",2.88675411098425
"Croatia",2001,"Europe",2.98709508015833
"Croatia",2002,"Europe",2.77589574799728
"Croatia",2003,"Europe",2.70001802940495
"Croatia",2004,"Europe",3.02800583410429
"Croatia",2005,"Europe",2.94106487221168
"Croatia",2006,"Europe",2.87339513368905
"Croatia",2007,"Europe",2.52524852907138
"Croatia",2008,"Europe",2.72589011923054
"Croatia",2009,"Europe",2.96769281652275
"Croatia",2010,"Europe",3.16989564264648
"Croatia",2011,"Europe",2.56901799240665
"Croatia",2012,"Europe",2.52324556401445
"Croatia",2013,"Europe",3.0948533644218
"Croatia",2014,"Europe",3.13253331504614
"Croatia",2015,"Europe",2.78365229459576
"Croatia",2016,"Europe",2.84746425688489
"Croatia",2017,"Europe",2.58618384000819
"Croatia",2018,"Europe",2.95230271562666
"Croatia",2019,"Europe",2.67235393644394
"Slovenia",1990,"Europe",2.11275542070977
"Slovenia",1991,"Europe",2.30577998389056
"Slovenia",1992,"Europe",2.25318474269892
"Slovenia",1993,"Europe",2.13310078500158
"Slovenia",1994,"Europe",2.24622635932466
"Slovenia",1995,"Europe",2.20199097775834
"Slovenia",1996,"Europe",2.32228967626838
"Slovenia",1997,"Europe",2.15129697878026
"Slovenia",1998,"Europe",2.26103366583581
"Slovenia",1999,"Europe",2.34142111677924
"Slovenia",2000,"Europe",2.3664984187377
"Slovenia",2001,"Europe",2.35004103415034
"Slovenia",2002,"Europe",2.20761485540282
"Slovenia",2003,"Europe",2.08765769645118
"Slovenia",2004,"Europe",2.40649455638456
"Slovenia",2005,"Europe",2.2321626286975
"Slovenia",2006,"Europe",2.26270015929513
"Slovenia",2007,"Europe",2.16159739969307
"Slovenia",2008,"Europe",2.36245649003144
"Slovenia",2009,"Europe",2.51608226725645
"Slovenia",2010,"Europe",2.46725171454928
"Slovenia",2011,"Europe",2.2236501049059
"Slovenia",2012,"Europe",2.30787109742328
"Slovenia",2013,"Europe",2.47325570704714
"Slovenia",2014,"Europe",2.74174284206868
"Slovenia",2015,"Europe",2.26623226352825
"Slovenia",2016,"Europe",2.42780705774743
"Slovenia",2017,"Europe",2.27016520173793
"Slovenia",2018,"Europe",2.45975976736604
"Slovenia",2019,"Europe",2.38793676009355
"Slovakia",1965,"Europe",1.82212700584445
"Slovakia",1966,"Europe",1.7795181828057
"Slovakia",1967,"Europe",1.62531126159039
"Slovakia",1968,"Europe",1.53965901782618
"Slovakia",1969,"Europe",1.2895080924322
"Slovakia",1970,"Europe",1.69982691216178
"Slovakia",1971,"Europe",1.41342302850814
"Slovakia",1972,"Europe",1.45954482285948
"Slovakia",1973,"Europe",1.30345608281089
"Slovakia",1974,"Europe",1.82212700584445
"Slovakia",1975,"Europe",1.71757457103868
"Slovakia",1976,"Europe",1.72597572868205
"Slovakia",1977,"Europe",1.90195826152613
"Slovakia",1978,"Europe",1.83816584204221
"Slovakia",1979,"Europe",1.6568938535904
"Slovakia",1980,"Europe",1.83721073213197
"Slovakia",1981,"Europe",1.69946141508169
"Slovakia",1982,"Europe",1.56944890421774
"Slovakia",1983,"Europe",1.62904444207302
"Slovakia",1984,"Europe",1.46533656845984
"Slovakia",1985,"Europe",1.77342576253955
"Slovakia",1986,"Europe",1.53965901782618
"Slovakia",1987,"Europe",1.68213059782754
"Slovakia",1988,"Europe",1.58616928549475
"Slovakia",1989,"Europe",1.69744878975681
"Slovakia",1990,"Europe",1.6547936141549
"Slovakia",1991,"Europe",1.36634672331019
"Slovakia",1992,"Europe",1.68473089646953
"Slovakia",1993,"Europe",2.26602483768224
"Slovakia",1994,"Europe",2.4937837977256
"Slovakia",1995,"Europe",2.60756666252389
"Slovakia",1996,"Europe",2.46402343887158
"Slovakia",1997,"Europe",2.42471422622711
"Slovakia",1998,"Europe",2.47342431267897
"Slovakia",1999,"Europe",2.5207563026817
"Slovakia",2000,"Europe",2.5517082332672
"Slovakia",2001,"Europe",2.61058436620872
"Slovakia",2002,"Europe",2.67104037546831
"Slovakia",2003,"Europe",2.19366268576986
"Slovakia",2004,"Europe",2.38130384770544
"Slovakia",2005,"Europe",2.49880955495699
"Slovakia",2006,"Europe",2.43798973000025
"Slovakia",2007,"Europe",2.44130301230587
"Slovakia",2008,"Europe",2.37815627984112
"Slovakia",2009,"Europe",2.45281380624074
"Slovakia",2010,"Europe",2.58813990442965
"Slovakia",2011,"Europe",2.2447440933042
"Slovakia",2012,"Europe",2.33543942986499
"Slovakia",2013,"Europe",2.49782287505455
"Slovakia",2014,"Europe",2.3979861777573
"Slovakia",2015,"Europe",2.33204680314366
"Slovakia",2016,"Europe",2.37267070056073
"Slovakia",2017,"Europe",2.38139627341834
"Slovakia",2018,"Europe",2.1897522847197
"Slovakia",2019,"Europe",2.35384838693159
"Greece",1965,"Europe",0.804241228065532
"Greece",1966,"Europe",1.57194370800652
"Greece",1967,"Europe",1.53061113188813
"Greece",1968,"Europe",1.33762918913861
"Greece",1969,"Europe",1.74361909390012
"Greece",1970,"Europe",1.99224832997746
"Greece",1971,"Europe",1.99836705190217
"Greece",1972,"Europe",2.00767697545053
"Greece",1973,"Europe",1.82212700584445
"Greece",1974,"Europe",1.8762537922045
"Greece",1975,"Europe",1.72401581714154
"Greece",1976,"Europe",1.65422005520599
"Greece",1977,"Europe",1.67690962754911
"Greece",1978,"Europe",2.11745960886736
"Greece",1979,"Europe",2.29414961417294
"Greece",1980,"Europe",2.24791769165174
"Greece",1981,"Europe",2.24855120450156
"Greece",1982,"Europe",2.29273675693923
"Greece",1983,"Europe",1.87333945622048
"Greece",1984,"Europe",2.07442899985629
"Greece",1985,"Europe",2.05438011108446
"Greece",1986,"Europe",2.19678003409707
"Greece",1987,"Europe",2.04536756134608
"Greece",1988,"Europe",1.88433865052115
"Greece",1989,"Europe",1.66544010254939
"Greece",1990,"Europe",1.59412120832221
"Greece",1991,"Europe",2.15385303919365
"Greece",1992,"Europe",1.81303160450359
"Greece",1993,"Europe",1.84829732018831
"Greece",1994,"Europe",1.97810071401816
"Greece",1995,"Europe",2.28370803722436
"Greece",1996,"Europe",2.49221322497044
"Greece",1997,"Europe",2.37889777584321
"Greece",1998,"Europe",2.33553619313373
"Greece",1999,"Europe",2.54678538683387
"Greece",2000,"Europe",2.32903226300889
"Greece",2001,"Europe",1.7573405423576
"Greece",2002,"Europe",2.03953059036699
"Greece",2003,"Europe",2.56448771245834
"Greece",2004,"Europe",2.53821042181031
"Greece",2005,"Europe",2.60305998724458
"Greece",2006,"Europe",2.7528323438741
"Greece",2007,"Europe",1.93036131866568
"Greece",2008,"Europe",2.1693964987503
"Greece",2009,"Europe",2.64674201237381
"Greece",2010,"Europe",2.96841246289903
"Greece",2011,"Europe",2.3421903475864
"Greece",2012,"Europe",2.4293058457732
"Greece",2013,"Europe",2.78852358525209
"Greece",2014,"Europe",2.43370107085158
"Greece",2015,"Europe",2.7367672251997
"Greece",2016,"Europe",2.63547950826737
"Greece",2017,"Europe",2.29414961417294
"Greece",2018,"Europe",2.65921003568274
"Greece",2019,"Europe",2.29535904790231
"Bulgaria",1965,"Europe",1.7166766631037
"Bulgaria",1966,"Europe",1.72151581583945
"Bulgaria",1967,"Europe",1.72757644045114
"Bulgaria",1968,"Europe",1.29060911098548
"Bulgaria",1969,"Europe",1.6327637377376
"Bulgaria",1970,"Europe",1.78975746655738
"Bulgaria",1971,"Europe",1.79807283128465
"Bulgaria",1972,"Europe",1.76284545906341
"Bulgaria",1973,"Europe",1.96697248678471
"Bulgaria",1974,"Europe",1.75578680876924
"Bulgaria",1975,"Europe",1.92044581018938
"Bulgaria",1976,"Europe",2.10608347262626
"Bulgaria",1977,"Europe",2.28370803722436
"Bulgaria",1978,"Europe",2.0907523328257
"Bulgaria",1979,"Europe",2.21996406430571
"Bulgaria",1980,"Europe",2.33447128185637
"Bulgaria",1981,"Europe",2.30856716467159
"Bulgaria",1982,"Europe",2.1379462710524
"Bulgaria",1983,"Europe",2.23259172117351
"Bulgaria",1984,"Europe",2.20453115251866
"Bulgaria",1985,"Europe",1.82841278687609
"Bulgaria",1986,"Europe",1.86733065607513
"Bulgaria",1987,"Europe",1.95402003201869
"Bulgaria",1988,"Europe",1.97699344746904
"Bulgaria",1989,"Europe",2.01290101787159
"Bulgaria",1990,"Europe",1.65383749973078
"Bulgaria",1991,"Europe",1.91559820613165
"Bulgaria",1992,"Europe",1.7476334111855
"Bulgaria",1993,"Europe",1.68713942009795
"Bulgaria",1994,"Europe",1.4080558529014
"Bulgaria",1995,"Europe",1.86221793287662
"Bulgaria",1996,"Europe",2.09408381841671
"Bulgaria",1997,"Europe",2.0360119837525
"Bulgaria",1998,"Europe",2.15327268980704
"Bulgaria",1999,"Europe",2.03562026213099
"Bulgaria",2000,"Europe",2.00619857991212
"Bulgaria",2001,"Europe",1.56944890421774
"Bulgaria",2002,"Europe",1.79608344070811
"Bulgaria",2003,"Europe",2.11166668897457
"Bulgaria",2004,"Europe",2.15013296980237
"Bulgaria",2005,"Europe",2.45753545299187
"Bulgaria",2006,"Europe",2.42815991590211
"Bulgaria",2007,"Europe",2.03392102637803
"Bulgaria",2008,"Europe",2.01022543099115
"Bulgaria",2009,"Europe",2.20970196551399
"Bulgaria",2010,"Europe",2.57983796995529
"Bulgaria",2011,"Europe",2.02406095832703
"Bulgaria",2012,"Europe",2.11854205530175
"Bulgaria",2013,"Europe",2.34717597632192
"Bulgaria",2014,"Europe",2.46206440753937
"Bulgaria",2015,"Europe",2.66242502307593
"Bulgaria",2016,"Europe",2.2948552949321
"Bulgaria",2017,"Europe",1.95727390770563
"Bulgaria",2018,"Europe",2.54952329287397
"Bulgaria",2019,"Europe",2.1380641608256
"Latvia",1985,"Europe",2.11432594353334
"Latvia",1986,"Europe",2.1216625571138
"Latvia",1987,"Europe",2.33068652310492
"Latvia",1988,"Europe",2.1216625571138
"Latvia",1989,"Europe",2.30528145454179
"Latvia",1990,"Europe",2.52564864110808
"Latvia",1991,"Europe",2.20904334858568
"Latvia",1992,"Europe",1.94776556955477
"Latvia",1993,"Europe",2.07931653386668
"Latvia",1994,"Europe",2.21822474437597
"Latvia",1995,"Europe",2.10022408086236
"Latvia",1996,"Europe",1.64422573791976
"Latvia",1997,"Europe",2.10571826475806
"Latvia",1998,"Europe",2.48482331298225
"Latvia",1999,"Europe",2.0370558251834
"Latvia",2000,"Europe",2.05936637724878
"Latvia",2001,"Europe",2.05770704953383
"Latvia",2002,"Europe",1.91191007035852
"Latvia",2003,"Europe",1.82180359057643
"Latvia",2004,"Europe",2.13132216355682
"Latvia",2005,"Europe",2.19243534949306
"Latvia",2006,"Europe",1.97713192285527
"Latvia",2007,"Europe",1.98375629154543
"Latvia",2008,"Europe",2.10620517894905
"Latvia",2009,"Europe",2.20596405438962
"Latvia",2010,"Europe",2.21789828482685
"Latvia",2011,"Europe",2.01383578458184
"Latvia",2012,"Europe",2.2554934854602
"Latvia",2013,"Europe",2.01022543099115
"Latvia",2014,"Europe",1.62629502950052
"Latvia",2015,"Europe",1.5551928975817
"Latvia",2016,"Europe",1.85159946958407
"Latvia",2017,"Europe",2.39443474662392
"Latvia",2018,"Europe",1.80055401690955
"Latvia",2019,"Europe",1.65422005520599
"Czechia",1965,"Europe",1.82599985238276
"Czechia",1966,"Europe",1.76695435030908
"Czechia",1967,"Europe",1.66316823485507
"Czechia",1968,"Europe",1.40756649639543
"Czechia",1969,"Europe",1.20507219976924
"Czechia",1970,"Europe",1.56045773021238
"Czechia",1971,"Europe",1.21372509576861
"Czechia",1972,"Europe",1.25874504017292
"Czechia",1973,"Europe",1.10293626014816
"Czechia",1974,"Europe",1.62195919298777
"Czechia",1975,"Europe",1.61919020387678
"Czechia",1976,"Europe",1.39302168186932
"Czechia",1977,"Europe",1.70000961061849
"Czechia",1978,"Europe",1.62786704790247
"Czechia",1979,"Europe",1.85301134525982
"Czechia",1980,"Europe",1.89821938032918
"Czechia",1981,"Europe",1.74658775058133
"Czechia",1982,"Europe",1.53665214270845
"Czechia",1983,"Europe",1.52757688595378
"Czechia",1984,"Europe",1.28536844252993
"Czechia",1985,"Europe",1.53729723465642
"Czechia",1986,"Europe",1.65268895442842
"Czechia",1987,"Europe",1.92527002830223
"Czechia",1988,"Europe",1.76490201505817
"Czechia",1989,"Europe",1.52038809560059
"Czechia",1990,"Europe",1.17402892795286
"Czechia",1991,"Europe",1.11021142451146
"Czechia",1992,"Europe",1.36200166855085
"Czechia",1993,"Europe",1.33841628087543
"Czechia",1994,"Europe",1.40265971520615
"Czechia",1995,"Europe",1.71757457103868
"Czechia",1996,"Europe",1.70092260255628
"Czechia",1997,"Europe",1.55371376366174
"Czechia",1998,"Europe",1.35789488659819
"Czechia",1999,"Europe",1.54308441188408
"Czechia",2000,"Europe",1.58780561230699
"Czechia",2001,"Europe",1.7367751608953
"Czechia",2002,"Europe",1.92322623197036
"Czechia",2003,"Europe",1.32919476907932
"Czechia",2004,"Europe",1.7003749074262
"Czechia",2005,"Europe",1.85817123474731
"Czechia",2006,"Europe",1.92103180493219
"Czechia",2007,"Europe",1.71073016391597
"Czechia",2008,"Europe",1.67784394509816
"Czechia",2009,"Europe",1.85379486014751
