"country","year","continent","gas_consumption"
"Italy",2002,"Europe",6.51625076668652
"Italy",2003,"Europe",6.61384317344625
"Italy",2004,"Europe",6.65083387523773
"Italy",2005,"Europe",6.71865801886834
"Italy",2006,"Europe",6.697772246883
"Italy",2007,"Europe",6.7026628219253
"Italy",2008,"Europe",6.69521283681797
"Italy",2009,"Europe",6.61094634986257
"Italy",2010,"Europe",6.67394251348004
"Italy",2011,"Europe",6.60957967483699
"Italy",2012,"Europe",6.57028894841323
"Italy",2013,"Europe",6.5034120413419
"Italy",2014,"Europe",6.37965802224988
"Italy",2015,"Europe",6.4664013009613
"Italy",2016,"Europe",6.51540726441528
"Italy",2017,"Europe",6.57339940129267
"Italy",2018,"Europe",6.53980413990623
"Italy",2019,"Europe",6.56232685518314
"France",1965,"Europe",3.91316235612157
"France",1966,"Europe",3.9666437576824
"France",1967,"Europe",4.10014437739797
"France",1968,"Europe",4.27898287770141
"France",1969,"Europe",4.42916066630782
"France",1970,"Europe",4.55953454108686
"France",1971,"Europe",4.72947413641247
"France",1972,"Europe",4.89707831606578
"France",1973,"Europe",5.05654512360545
"France",1974,"Europe",5.09967738556659
"France",1975,"Europe",5.2088302000465
"France",1976,"Europe",5.28047411841416
"France",1977,"Europe",5.32347328642915
"France",1978,"Europe",5.38811236566425
"France",1979,"Europe",5.49053149675165
"France",1980,"Europe",5.52835708455009
"France",1981,"Europe",5.54411046921385
"France",1982,"Europe",5.50444496418196
"France",1983,"Europe",5.5676305084691
"France",1984,"Europe",5.5872561490089
"France",1985,"Europe",5.65529926337191
"France",1986,"Europe",5.6609619566398
"France",1987,"Europe",5.67272515019086
"France",1988,"Europe",5.66770960185079
"France",1989,"Europe",5.64600504573653
"France",1990,"Europe",5.7129536241386
"France",1991,"Europe",5.80416160378405
"France",1992,"Europe",5.80211837537706
"France",1993,"Europe",5.82459794486889
"France",1994,"Europe",5.7781506510491
"France",1995,"Europe",5.84060968011795
"France",1996,"Europe",5.94058432528895
"France",1997,"Europe",5.89847168025882
"France",1998,"Europe",5.96256340356154
"France",1999,"Europe",5.98197466023421
"France",2000,"Europe",6.03062275830806
"France",2001,"Europe",6.07923272098792
"France",2002,"Europe",6.07753443937326
"France",2003,"Europe",6.12529370789516
"France",2004,"Europe",6.1461922033095
"France",2005,"Europe",6.16780156555468
"France",2006,"Europe",6.1329988310011
"France",2007,"Europe",6.10394465819198
"France",2008,"Europe",6.13961511938076
"France",2009,"Europe",6.10327645769357
"France",2010,"Europe",6.20588012019157
"France",2011,"Europe",6.06425254133116
"France",2012,"Europe",6.09684431258053
"France",2013,"Europe",6.11244690391866
"France",2014,"Europe",5.93778419543846
"France",2015,"Europe",6.01010964197682
"France",2016,"Europe",6.09877066884622
"France",2017,"Europe",6.10404965245649
"France",2018,"Europe",6.0570907577468
"France",2019,"Europe",6.07386677661152
"Netherlands",1965,"Europe",2.70871664564537
"Netherlands",1966,"Europe",3.35414071411887
"Netherlands",1967,"Europe",3.92327941368385
"Netherlands",1968,"Europe",4.44276889662927
"Netherlands",1969,"Europe",4.83061508716413
"Netherlands",1970,"Europe",5.17274847462238
"Netherlands",1971,"Europe",5.44053715550733
"Netherlands",1972,"Europe",5.70381580743399
"Netherlands",1973,"Europe",5.81000561814363
"Netherlands",1974,"Europe",5.87214595809276
"Netherlands",1975,"Europe",5.91428108123731
"Netherlands",1976,"Europe",5.95182674698602
"Netherlands",1977,"Europe",5.95543314269848
"Netherlands",1978,"Europe",5.95758971921315
"Netherlands",1979,"Europe",5.95326930797644
"Netherlands",1980,"Europe",5.86350332651666
"Netherlands",1981,"Europe",5.81416038212581
"Netherlands",1982,"Europe",5.7683522453055
"Netherlands",1983,"Europe",5.83548886965182
"Netherlands",1984,"Europe",5.8961121164111
"Netherlands",1985,"Europe",5.948932758389
"Netherlands",1986,"Europe",5.9460303703081
"Netherlands",1987,"Europe",5.97750506533856
"Netherlands",1988,"Europe",5.87683061033078
"Netherlands",1989,"Europe",5.90220701303155
"Netherlands",1990,"Europe",5.90826226991412
"Netherlands",1991,"Europe",6.0178751952249
"Netherlands",1992,"Europe",5.99128203045283
"Netherlands",1993,"Europe",6.01936177552522
"Netherlands",1994,"Europe",5.98452301029093
"Netherlands",1995,"Europe",6.01136030732206
"Netherlands",1996,"Europe",6.11413561683714
"Netherlands",1997,"Europe",6.04903745836534
"Netherlands",1998,"Europe",6.0364355226905
"Netherlands",1999,"Europe",6.01319668425122
"Netherlands",2000,"Europe",6.0159790950653
"Netherlands",2001,"Europe",6.03597174292497
"Netherlands",2002,"Europe",6.02582491018028
"Netherlands",2003,"Europe",6.03271205108625
"Netherlands",2004,"Europe",6.05628740281865
"Netherlands",2005,"Europe",6.02723218988544
"Netherlands",2006,"Europe",5.98668815830264
"Netherlands",2007,"Europe",5.96117542825017
"Netherlands",2008,"Europe",6.00116484670594
"Netherlands",2009,"Europe",6.02488481631917
"Netherlands",2010,"Europe",6.14760039803569
"Netherlands",2011,"Europe",6.01441906472017
"Netherlands",2012,"Europe",5.97341258650023
"Netherlands",2013,"Europe",5.96901697502719
"Netherlands",2014,"Europe",5.84276730356269
"Netherlands",2015,"Europe",5.83134274220993
"Netherlands",2016,"Europe",5.86231781351557
"Netherlands",2017,"Europe",5.89075154832687
"Netherlands",2018,"Europe",5.86830489582354
"Netherlands",2019,"Europe",5.90927244781304
"Spain",1965,"Europe",-4.60517018598809
"Spain",1966,"Europe",-4.60517018598809
"Spain",1967,"Europe",-4.60517018598809
"Spain",1968,"Europe",-4.60517018598809
"Spain",1969,"Europe",-0.0523464803722092
"Spain",1970,"Europe",-0.278392025544688
"Spain",1971,"Europe",1.38354057292327
"Spain",1972,"Europe",2.46180859854202
"Spain",1973,"Europe",2.42674773561447
"Spain",1974,"Europe",2.64971462408925
"Spain",1975,"Europe",2.68061048534343
"Spain",1976,"Europe",2.81875640308479
"Spain",1977,"Europe",2.77937812201583
"Spain",1978,"Europe",2.80354218256143
"Spain",1979,"Europe",2.76933342951911
"Spain",1980,"Europe",3.01759160790688
"Spain",1981,"Europe",3.15021147084205
"Spain",1982,"Europe",3.23679432537055
"Spain",1983,"Europe",3.31498568484309
"Spain",1984,"Europe",3.11675450180144
"Spain",1985,"Europe",3.17584305505078
"Spain",1986,"Europe",3.33964107596305
"Spain",1987,"Europe",3.40780881124981
"Spain",1988,"Europe",3.6626894710237
"Spain",1989,"Europe",3.91232296043714
"Spain",1990,"Europe",4.05705797743608
"Spain",1991,"Europe",4.17623172169429
"Spain",1992,"Europe",4.22081567294262
"Spain",1993,"Europe",4.20155336873755
"Spain",1994,"Europe",4.29357786148877
"Spain",1995,"Europe",4.49761838232252
"Spain",1996,"Europe",4.61015772749913
"Spain",1997,"Europe",4.87899924702617
"Spain",1998,"Europe",4.90525255596929
"Spain",1999,"Europe",5.04042060789895
"Spain",2000,"Europe",5.17600282912868
"Spain",2001,"Europe",5.2507277314551
"Spain",2002,"Europe",5.38470146350534
"Spain",2003,"Europe",5.51462561028245
"Spain",2004,"Europe",5.67915161015938
"Spain",2005,"Europe",5.84941123154122
"Spain",2006,"Europe",5.89490959289335
"Spain",2007,"Europe",5.9123753430387
"Spain",2008,"Europe",6.00618565788938
"Spain",2009,"Europe",5.89464522912727
"Spain",2010,"Europe",5.89157514866748
"Spain",2011,"Europe",5.8185119640931
"Spain",2012,"Europe",5.80593585294252
"Spain",2013,"Europe",5.71469274066376
"Spain",2014,"Europe",5.61767614253534
"Spain",2015,"Europe",5.65384965790789
"Spain",2016,"Europe",5.67408586291936
"Spain",2017,"Europe",5.75927709775623
"Spain",2018,"Europe",5.75161662643582
"Spain",2019,"Europe",5.8892020055469
"Ukraine",1985,"Europe",6.74514928687099
"Ukraine",1986,"Europe",6.79902910584801
"Ukraine",1987,"Europe",6.82045513303004
"Ukraine",1988,"Europe",6.87847269858783
"Ukraine",1989,"Europe",6.88931835868347
"Ukraine",1990,"Europe",7.09811527412039
"Ukraine",1991,"Europe",7.04706407522383
"Ukraine",1992,"Europe",6.88751481584984
"Ukraine",1993,"Europe",6.77915001873368
"Ukraine",1994,"Europe",6.64619569067593
"Ukraine",1995,"Europe",6.58103988915072
"Ukraine",1996,"Europe",6.72939147992252
"Ukraine",1997,"Europe",6.62453523685025
"Ukraine",1998,"Europe",6.54752401884063
"Ukraine",1999,"Europe",6.60806809940292
"Ukraine",2000,"Europe",6.60934520003252
"Ukraine",2001,"Europe",6.57825488250532
"Ukraine",2002,"Europe",6.56233956845714
"Ukraine",2003,"Europe",6.5821940996874
"Ukraine",2004,"Europe",6.57430008650266
"Ukraine",2005,"Europe",6.5821940996874
"Ukraine",2006,"Europe",6.55158734934707
"Ukraine",2007,"Europe",6.49315608180482
"Ukraine",2008,"Europe",6.44171339166306
"Ukraine",2009,"Europe",6.19256083381151
"Ukraine",2010,"Europe",6.30191543161246
"Ukraine",2011,"Europe",6.33021988974376
"Ukraine",2012,"Europe",6.25074328700593
"Ukraine",2013,"Europe",6.16752068375167
"Ukraine",2014,"Europe",5.99938559263096
"Ukraine",2015,"Europe",5.7679990689809
"Ukraine",2016,"Europe",5.75009019503078
"Ukraine",2017,"Europe",5.71014552080478
"Ukraine",2018,"Europe",5.72260750007233
"Ukraine",2019,"Europe",5.64205245044092
"Poland",1965,"Europe",2.84153159247669
"Poland",1966,"Europe",3.01435773767716
"Poland",1967,"Europe",3.21478747895959
"Poland",1968,"Europe",3.53228412189086
"Poland",1969,"Europe",3.85891754374104
"Poland",1970,"Europe",4.10213083702253
"Poland",1971,"Europe",4.19724705942621
"Poland",1972,"Europe",4.24816661662937
"Poland",1973,"Europe",4.28737248963169
"Poland",1974,"Europe",4.31487135948647
"Poland",1975,"Europe",4.38335075763601
"Poland",1976,"Europe",4.44816543717793
"Poland",1977,"Europe",4.50740299019059
"Poland",1978,"Europe",4.55877016315377
"Poland",1979,"Europe",4.60090108633588
"Poland",1980,"Europe",4.62530609107439
"Poland",1981,"Europe",4.56686585283038
"Poland",1982,"Europe",4.56645014747634
"Poland",1983,"Europe",4.58904080405821
"Poland",1984,"Europe",4.62851554998308
"Poland",1985,"Europe",4.64263936610257
"Poland",1986,"Europe",4.70072579021883
"Poland",1987,"Europe",4.73262188467017
"Poland",1988,"Europe",4.72562520427289
"Poland",1989,"Europe",4.70709480571002
"Poland",1990,"Europe",4.643967732696
"Poland",1991,"Europe",4.57408191470485
"Poland",1992,"Europe",4.50296025756951
"Poland",1993,"Europe",4.55218071706738
"Poland",1994,"Europe",4.5597752514977
"Poland",1995,"Europe",4.65032517949495
"Poland",1996,"Europe",4.69918862276059
"Poland",1997,"Europe",4.69624413288746
"Poland",1998,"Europe",4.70647147411809
"Poland",1999,"Europe",4.67973019881317
"Poland",2000,"Europe",4.75221856119683
"Poland",2001,"Europe",4.79322527462981
"Poland",2002,"Europe",4.76751860094909
"Poland",2003,"Europe",4.87498355989739
"Poland",2004,"Europe",4.92856441997179
"Poland",2005,"Europe",4.95791642265291
"Poland",2006,"Europe",4.96920895032711
"Poland",2007,"Europe",4.96947991067476
"Poland",2008,"Europe",5.05271729447562
"Poland",2009,"Europe",5.01700165242987
"Poland",2010,"Europe",5.08967442142839
"Poland",2011,"Europe",5.10312331353141
"Poland",2012,"Europe",5.16022702626729
"Poland",2013,"Europe",5.15971025709657
"Poland",2014,"Europe",5.13665689200176
"Poland",2015,"Europe",5.14165186052783
"Poland",2016,"Europe",5.20722129490392
"Poland",2017,"Europe",5.25652093908884
"Poland",2018,"Europe",5.29466570734876
"Poland",2019,"Europe",5.31704588778702
"Belarus",1985,"Europe",4.46062984522994
"Belarus",1986,"Europe",4.47959562507999
"Belarus",1987,"Europe",4.60070021051664
"Belarus",1988,"Europe",4.74727720261292
"Belarus",1989,"Europe",4.79902497859572
"Belarus",1990,"Europe",4.86240593747007
"Belarus",1991,"Europe",4.90793050812377
"Belarus",1992,"Europe",5.05744254120351
"Belarus",1993,"Europe",4.98253070064704
"Belarus",1994,"Europe",4.84808499155733
"Belarus",1995,"Europe",4.74727720261292
"Belarus",1996,"Europe",4.79902497859572
"Belarus",1997,"Europe",4.93339421375281
"Belarus",1998,"Europe",4.9459260917268
"Belarus",1999,"Europe",4.96439587401138
"Belarus",2000,"Europe",5.02352519456748
"Belarus",2001,"Europe",5.01778302145457
"Belarus",2002,"Europe",5.04624693828543
"Belarus",2003,"Europe",5.02924112708837
"Belarus",2004,"Europe",5.22226751015697
"Belarus",2005,"Europe",5.24721879004383
"Belarus",2006,"Europe",5.26764164077958
"Belarus",2007,"Europe",5.27159344224025
"Belarus",2008,"Europe",5.29543822579719
"Belarus",2009,"Europe",5.13184947367725
"Belarus",2010,"Europe",5.3341380754628
"Belarus",2011,"Europe",5.25891103616894
"Belarus",2012,"Europe",5.26843016038783
"Belarus",2013,"Europe",5.26120203552159
"Belarus",2014,"Europe",5.25345074520793
"Belarus",2015,"Europe",5.18738021923297
"Belarus",2016,"Europe",5.18113727408487
"Belarus",2017,"Europe",5.20454500369686
"Belarus",2018,"Europe",5.26348262096164
"Belarus",2019,"Europe",5.26084911693313
"Belgium",1965,"Europe",-0.294371060602578
"Belgium",1966,"Europe",0.290428298119806
"Belgium",1967,"Europe",1.62255155157948
"Belgium",1968,"Europe",2.51033070212816
"Belgium",1969,"Europe",3.23258147192431
"Belgium",1970,"Europe",3.68291168233415
"Belgium",1971,"Europe",4.00414629430395
"Belgium",1972,"Europe",4.23590199319174
"Belgium",1973,"Europe",4.41982807190063
"Belgium",1974,"Europe",4.57848734420483
"Belgium",1975,"Europe",4.56648133137298
"Belgium",1976,"Europe",4.62126004713704
"Belgium",1977,"Europe",4.60497016598542
"Belgium",1978,"Europe",4.59648255759053
"Belgium",1979,"Europe",4.68504364857125
"Belgium",1980,"Europe",4.64094265307622
"Belgium",1981,"Europe",4.56007867336628
"Belgium",1982,"Europe",4.37821939633093
"Belgium",1983,"Europe",4.41665750366636
"Belgium",1984,"Europe",4.44806013152818
"Belgium",1985,"Europe",4.45288110564211
"Belgium",1986,"Europe",4.34516812930962
"Belgium",1987,"Europe",4.44296885310999
"Belgium",1988,"Europe",4.42981629850973
"Belgium",1989,"Europe",4.5353269530463
"Belgium",1990,"Europe",4.56131233792421
"Belgium",1991,"Europe",4.62583518643167
"Belgium",1992,"Europe",4.65596785757495
"Belgium",1993,"Europe",4.70141629131382
"Belgium",1994,"Europe",4.72371737405009
"Belgium",1995,"Europe",4.82459483073355
"Belgium",1996,"Europe",4.93037200654121
"Belgium",1997,"Europe",4.88321850247159
"Belgium",1998,"Europe",4.97434468399522
"Belgium",1999,"Europe",5.03999990272616
"Belgium",2000,"Europe",5.04518485798888
"Belgium",2001,"Europe",5.03295762010075
"Belgium",2002,"Europe",5.06471304162692
"Belgium",2003,"Europe",5.12797971505676
"Belgium",2004,"Europe",5.14685473734007
"Belgium",2005,"Europe",5.12957321816777
"Belgium",2006,"Europe",5.15847467091242
"Belgium",2007,"Europe",5.16592817850229
"Belgium",2008,"Europe",5.15919896705473
"Belgium",2009,"Europe",5.16906822057501
"Belgium",2010,"Europe",5.26811585781491
"Belgium",2011,"Europe",5.1074594787318
"Belgium",2012,"Europe",5.12044589342769
"Belgium",2013,"Europe",5.10800395982453
"Belgium",2014,"Europe",4.97424789664387
"Belgium",2015,"Europe",5.06581137403966
"Belgium",2016,"Europe",5.0869912139118
"Belgium",2017,"Europe",5.10062833262296
"Belgium",2018,"Europe",5.12842425566101
"Belgium",2019,"Europe",5.15816409761463
"Azerbaijan",1985,"Europe",4.88741248968951
"Azerbaijan",1986,"Europe",4.99274962825485
"Azerbaijan",1987,"Europe",4.98033414972029
"Azerbaijan",1988,"Europe",4.96775562846653
"Azerbaijan",1989,"Europe",5.0171606244114
"Azerbaijan",1990,"Europe",5.0368227238499
"Azerbaijan",1991,"Europe",4.99274962825485
"Azerbaijan",1992,"Europe",4.74138672039062
"Azerbaijan",1993,"Europe",4.43781605631592
"Azerbaijan",1994,"Europe",4.3710920696211
"Azerbaijan",1995,"Europe",4.35951258479154
"Azerbaijan",1996,"Europe",4.04840533028066
"Azerbaijan",1997,"Europe",3.99961254858084
"Azerbaijan",1998,"Europe",3.93045214089651
"Azerbaijan",1999,"Europe",3.99961254858084
"Azerbaijan",2000,"Europe",3.96563959886516
"Azerbaijan",2001,"Europe",4.32630248590152
"Azerbaijan",2002,"Europe",4.32913996627676
"Azerbaijan",2003,"Europe",4.35425710572772
"Azerbaijan",2004,"Europe",4.5134714769655
"Azerbaijan",2005,"Europe",4.54586594208895
"Azerbaijan",2006,"Europe",4.60142317470116
"Azerbaijan",2007,"Europe",4.47412712347217
"Azerbaijan",2008,"Europe",4.60872386418739
"Azerbaijan",2009,"Europe",4.45075947235497
"Azerbaijan",2010,"Europe",4.40009982618125
"Azerbaijan",2011,"Europe",4.49100435036853
"Azerbaijan",2012,"Europe",4.53929744183738
"Azerbaijan",2013,"Europe",4.54372022367187
"Azerbaijan",2014,"Europe",4.59061476797889
"Azerbaijan",2015,"Europe",4.71380932109452
"Azerbaijan",2016,"Europe",4.6942519183123
"Azerbaijan",2017,"Europe",4.66509809456798
"Azerbaijan",2018,"Europe",4.68368557405646
"Azerbaijan",2019,"Europe",4.76985377092786
"Romania",1965,"Europe",4.9452074887738
"Romania",1966,"Europe",5.02043379824281
"Romania",1967,"Europe",5.11795189537058
"Romania",1968,"Europe",5.17444206064247
"Romania",1969,"Europe",5.32388276887832
"Romania",1970,"Europe",5.36253083486166
"Romania",1971,"Europe",5.42945527206622
"Romania",1972,"Europe",5.44448483661302
"Romania",1973,"Europe",5.49950974409224
"Romania",1974,"Europe",5.53115775124111
"Romania",1975,"Europe",5.61407656157171
"Romania",1976,"Europe",5.71144636521296
"Romania",1977,"Europe",5.76904573310823
"Romania",1978,"Europe",5.80223317241301
"Romania",1979,"Europe",5.7652569313391
"Romania",1980,"Europe",5.80303940125354
"Romania",1981,"Europe",5.85254437534451
"Romania",1982,"Europe",5.86946074152108
"Romania",1983,"Europe",5.86524067511312
"Romania",1984,"Europe",5.86149822064796
"Romania",1985,"Europe",5.78873311868232
"Romania",1986,"Europe",5.80653459139746
"Romania",1987,"Europe",5.78836869109755
"Romania",1988,"Europe",5.79146362729603
"Romania",1989,"Europe",5.7875198869564
"Romania",1990,"Europe",5.81532981240055
"Romania",1991,"Europe",5.62320851478209
"Romania",1992,"Europe",5.50738227725269
"Romania",1993,"Europe",5.46798418888374
"Romania",1994,"Europe",5.37458835483764
"Romania",1995,"Europe",5.41063214516819
"Romania",1996,"Europe",5.41985777885986
"Romania",1997,"Europe",5.2223808004581
"Romania",1998,"Europe",5.16067467696949
"Romania",1999,"Europe",5.07330957862408
"Romania",2000,"Europe",5.06957693186174
"Romania",2001,"Europe",5.03233807573949
"Romania",2002,"Europe",5.06583030023067
"Romania",2003,"Europe",5.14348645541591
"Romania",2004,"Europe",5.08821959775406
"Romania",2005,"Europe",5.0872073707066
"Romania",2006,"Europe",5.10679965443904
"Romania",2007,"Europe",5.00012694091092
"Romania",2008,"Europe",4.95176954122922
"Romania",2009,"Europe",4.81267204131234
"Romania",2010,"Europe",4.83213841389321
"Romania",2011,"Europe",4.86106743044036
"Romania",2012,"Europe",4.83111780223503
"Romania",2013,"Europe",4.74002445322802
"Romania",2014,"Europe",4.68896890792342
"Romania",2015,"Europe",4.6416756778004
"Romania",2016,"Europe",4.65354121471349
"Romania",2017,"Europe",4.72661761067384
"Romania",2018,"Europe",4.75048191714815
"Romania",2019,"Europe",4.69004428061608
"Hungary",1965,"Europe",2.61058436620872
"Hungary",1966,"Europe",2.82529976115245
"Hungary",1967,"Europe",3.07477448089394
"Hungary",1968,"Europe",3.30464976988793
"Hungary",1969,"Europe",3.47896057012788
"Hungary",1970,"Europe",3.59355177415648
"Hungary",1971,"Europe",3.63405361183016
"Hungary",1972,"Europe",3.71039629757619
"Hungary",1973,"Europe",3.88218216341712
"Hungary",1974,"Europe",3.94518695180658
"Hungary",1975,"Europe",4.05027075851884
"Hungary",1976,"Europe",4.23319304404091
"Hungary",1977,"Europe",4.30797635316372
"Hungary",1978,"Europe",4.39877312615249
"Hungary",1979,"Europe",4.4535562858128
"Hungary",1980,"Europe",4.52969204481213
"Hungary",1981,"Europe",4.55230723928802
"Hungary",1982,"Europe",4.59571563221715
"Hungary",1983,"Europe",4.59265216142912
"Hungary",1984,"Europe",4.61091366061516
"Hungary",1985,"Europe",4.63159787782337
"Hungary",1986,"Europe",4.6905402167056
"Hungary",1987,"Europe",4.68329721376419
"Hungary",1988,"Europe",4.67234273502631
"Hungary",1989,"Europe",4.69096248687298
"Hungary",1990,"Europe",4.64120313129641
"Hungary",1991,"Europe",4.63278535302106
"Hungary",1992,"Europe",4.50391235391386
"Hungary",1993,"Europe",4.57726441673438
"Hungary",1994,"Europe",4.58706731329024
"Hungary",1995,"Europe",4.67015235869775
"Hungary",1996,"Europe",4.77972835216421
"Hungary",1997,"Europe",4.72671502606643
"Hungary",1998,"Europe",4.73363375887936
"Hungary",1999,"Europe",4.74672183023883
"Hungary",2000,"Europe",4.72133413385116
"Hungary",2001,"Europe",4.82490794416747
"Hungary",2002,"Europe",4.83419242391413
"Hungary",2003,"Europe",4.92902747338314
"Hungary",2004,"Europe",4.91429324876843
"Hungary",2005,"Europe",4.94636695867746
"Hungary",2006,"Europe",4.89224207231418
"Hungary",2007,"Europe",4.8243619392238
"Hungary",2008,"Europe",4.81082570925339
"Hungary",2009,"Europe",4.66763781430657
"Hungary",2010,"Europe",4.73763601109714
"Hungary",2011,"Europe",4.69267727342633
"Hungary",2012,"Europe",4.57892887478286
"Hungary",2013,"Europe",4.50878042364419
"Hungary",2014,"Europe",4.3969891360634
"Hungary",2015,"Europe",4.46725204277009
"Hungary",2016,"Europe",4.53659151442279
"Hungary",2017,"Europe",4.59865903437243
"Hungary",2018,"Europe",4.5667827255833
"Hungary",2019,"Europe",4.58618102773623
"Austria",1965,"Europe",2.864426972776
"Austria",1966,"Europe",2.9355044480035
"Austria",1967,"Europe",2.89270237323445
"Austria",1968,"Europe",2.95693946883484
"Austria",1969,"Europe",3.15012578103908
"Austria",1970,"Europe",3.34314445021354
"Austria",1971,"Europe",3.48176302950172
"Austria",1972,"Europe",3.55934008275895
"Austria",1973,"Europe",3.65379616998467
"Austria",1974,"Europe",3.73437849418515
"Austria",1975,"Europe",3.73318337967046
"Austria",1976,"Europe",3.86325284105872
"Austria",1977,"Europe",3.88218216341712
"Austria",1978,"Europe",3.92153759779673
"Austria",1979,"Europe",3.91302250576123
"Austria",1980,"Europe",3.87294948144201
"Austria",1981,"Europe",3.82502617378728
"Austria",1982,"Europe",3.7924508702873
"Austria",1983,"Europe",3.81257829019962
"Austria",1984,"Europe",3.91999117507732
"Austria",1985,"Europe",3.98902108291546
"Austria",1986,"Europe",3.95949801945233
"Austria",1987,"Europe",4.00179058061149
"Austria",1988,"Europe",3.95881116692691
"Austria",1989,"Europe",4.03016153344519
"Austria",1990,"Europe",4.1262468945677
"Austria",1991,"Europe",4.18470310896158
"Austria",1992,"Europe",4.16654118510149
"Austria",1993,"Europe",4.21690137045818
"Austria",1994,"Europe",4.24508944891453
"Austria",1995,"Europe",4.33292829802419
"Austria",1996,"Europe",4.39532531394266
"Austria",1997,"Europe",4.35845089814518
"Austria",1998,"Europe",4.3847354624848
"Austria",1999,"Europe",4.40596286371735
"Austria",2000,"Europe",4.35946144501373
"Austria",2001,"Europe",4.41753855567524
"Austria",2002,"Europe",4.4005416686716
"Austria",2003,"Europe",4.49580164893273
"Austria",2004,"Europe",4.5053719499092
"Austria",2005,"Europe",4.55689339002265
"Austria",2006,"Europe",4.49470778894934
"Austria",2007,"Europe",4.4393398976352
"Austria",2008,"Europe",4.5075132547153
"Austria",2009,"Europe",4.48106847951102
"Austria",2010,"Europe",4.5657846592538
"Austria",2011,"Europe",4.50455395395357
"Austria",2012,"Europe",4.45726165004716
"Austria",2013,"Europe",4.40690215736445
"Austria",2014,"Europe",4.31908683490001
"Austria",2015,"Europe",4.37815665595685
"Austria",2016,"Europe",4.42403192881891
"Austria",2017,"Europe",4.50765658042321
"Austria",2018,"Europe",4.46451634599047
"Austria",2019,"Europe",4.48879366073205
"Czechia",1965,"Europe",1.4588475538016
"Czechia",1966,"Europe",1.50407739677627
"Czechia",1967,"Europe",1.68713942009795
"Czechia",1968,"Europe",1.89626962343104
"Czechia",1969,"Europe",1.98842214329267
"Czechia",1970,"Europe",2.08231241677152
"Czechia",1971,"Europe",2.29907895366476
"Czechia",1972,"Europe",2.38148869058951
"Czechia",1973,"Europe",2.47510880730789
"Czechia",1974,"Europe",2.67311363122131
"Czechia",1975,"Europe",2.80831776969403
"Czechia",1976,"Europe",2.90722887496259
"Czechia",1977,"Europe",3.03509720707625
"Czechia",1978,"Europe",3.14883955208453
"Czechia",1979,"Europe",3.26388743069755
"Czechia",1980,"Europe",3.40522260291178
"Czechia",1981,"Europe",3.40843777331765
"Czechia",1982,"Europe",3.46598587155493
"Czechia",1983,"Europe",3.62572663910867
"Czechia",1984,"Europe",3.68812917272323
"Czechia",1985,"Europe",3.89332936298089
"Czechia",1986,"Europe",3.94847064639919
"Czechia",1987,"Europe",4.03540809799879
"Czechia",1988,"Europe",4.04175217876959
"Czechia",1989,"Europe",4.07325710989162
"Czechia",1990,"Europe",4.11154576954188
"Czechia",1991,"Europe",4.07584109065754
"Czechia",1992,"Europe",4.21154965312281
"Czechia",1993,"Europe",4.23326557140189
"Czechia",1994,"Europe",4.20975441373293
"Czechia",1995,"Europe",4.33342707733781
"Czechia",1996,"Europe",4.47388769126739
"Czechia",1997,"Europe",4.49086982876079
"Czechia",1998,"Europe",4.49300881909976
"Czechia",1999,"Europe",4.49837530879209
"Czechia",2000,"Europe",4.46862855284669
"Czechia",2001,"Europe",4.53714827154118
"Czechia",2002,"Europe",4.5029491813485
"Czechia",2003,"Europe",4.51321935724018
"Czechia",2004,"Europe",4.50626655747363
"Czechia",2005,"Europe",4.49536648063289
"Czechia",2006,"Europe",4.48100054934321
"Czechia",2007,"Europe",4.4331474141816
"Czechia",2008,"Europe",4.42410384108598
"Czechia",2009,"Europe",4.37126897802092
"Czechia",2010,"Europe",4.54179365614374
"Czechia",2011,"Europe",4.3719889250033
"Czechia",2012,"Europe",4.37885912340254
"Czechia",2013,"Europe",4.39193983612489
"Czechia",2014,"Europe",4.27538752418417
"Czechia",2015,"Europe",4.32287358581265
"Czechia",2016,"Europe",4.40195180348115
"Czechia",2017,"Europe",4.42793168853126
"Czechia",2018,"Europe",4.37999958158925
"Czechia",2019,"Europe",4.42196824176683
"Portugal",1965,"Europe",-4.60517018598809
"Portugal",1966,"Europe",-4.60517018598809
"Portugal",1967,"Europe",-4.60517018598809
"Portugal",1968,"Europe",-4.60517018598809
"Portugal",1969,"Europe",-4.60517018598809
"Portugal",1970,"Europe",-4.60517018598809
"Portugal",1971,"Europe",-4.60517018598809
"Portugal",1972,"Europe",-4.60517018598809
"Portugal",1973,"Europe",-4.60517018598809
"Portugal",1974,"Europe",-4.60517018598809
"Portugal",1975,"Europe",-4.60517018598809
"Portugal",1976,"Europe",-4.60517018598809
"Portugal",1977,"Europe",-4.60517018598809
"Portugal",1978,"Europe",-4.60517018598809
"Portugal",1979,"Europe",-4.60517018598809
"Portugal",1980,"Europe",-4.60517018598809
"Portugal",1981,"Europe",-4.60517018598809
"Portugal",1982,"Europe",-4.60517018598809
"Portugal",1983,"Europe",-4.60517018598809
"Portugal",1984,"Europe",-4.60517018598809
"Portugal",1985,"Europe",-4.60517018598809
"Portugal",1986,"Europe",-4.60517018598809
"Portugal",1987,"Europe",-4.60517018598809
"Portugal",1988,"Europe",-4.60517018598809
"Portugal",1989,"Europe",-4.60517018598809
